Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
16.0015,14.3587,5.75649,-0.0509166,-0.0490696,0.0926944,-0.019488,0.546347,0.490256
16.4713,15.4297,-2.61776,-0.0306065,-0.0299214,0.0957636,0.0264704,0.547882,0.513235
16.5684,15.2255,-13.816,-0.025534,-0.0248017,0.0951915,0.00642493,0.547596,0.503212
15.8711,16.3205,0.739869,0.00502964,0.00507743,0.0100549,0.0386532,0.505027,0.519327
16.7561,16.36,-1.21244,0.0216286,0.0214531,0.0450795,0.0203755,0.52254,0.510188
17.1931,15.3035,5.24001,0.00260111,0.00249981,0.0976122,-0.0230217,0.548806,0.488489
17.6475,16.449,-3.01703,0.0229872,0.0224334,0.0994079,0.0247466,0.549704,0.512373
17.8234,16.4083,-7.89508,0.0322971,0.0313881,0.0982399,0.0110443,0.54912,0.505522
17.6128,16.4867,-8.70623,0.0387695,0.0379021,0.0767507,0.00790736,0.538375,0.503954
15.7314,16.4714,12.9625,0.0401338,0.0407453,-0.0416035,0.00347782,0.479198,0.501739
17.358,16.5256,-14.9315,0.0443051,0.0435718,0.0539318,0.00338522,0.526966,0.501693
15.207,15.3518,-0.263579,0.0143634,0.0144076,-0.0436453,-0.034541,0.478177,0.482729
16.289,15.9513,-13.4134,0.0159732,0.0158611,0.0227854,0.00158085,0.511393,0.50079
15.1172,15.1732,-0.150552,-0.00350453,-0.00350877,-0.027526,-0.0239242,0.486237,0.488038
17.125,15.8775,-7.46385,0.00502176,0.00489272,0.0900402,0.0106382,0.54502,0.505319
17.5957,16.1769,-6.03898,0.0172381,0.0167438,0.103732,0.0147368,0.551866,0.507368
18.2215,17.1796,-1.65279,0.0491655,0.0481674,0.101048,0.0380914,0.550524,0.519046
17.9544,16.173,9.52518,0.0391671,0.0377902,0.0974582,-0.0114318,0.548729,0.494284
17.6877,15.8065,6.85597,0.0245212,0.0235959,0.0999199,-0.0170629,0.54996,0.491469
18.0693,16.7087,-4.2932,0.0409023,0.039808,0.102337,0.0193336,0.551168,0.509667
17.8978,16.1545,14.7483,0.0346068,0.0334108,0.0998672,-0.00726395,0.549934,0.496368
17.6846,16.0986,18.262,0.0299459,0.0289971,0.0926264,-0.00536592,0.546313,0.497317
16.3474,15.4814,2.48806,0.0110559,0.0108565,0.0327191,-0.0219878,0.51636,0.489006
17.5995,16.4278,-3.88109,0.0268136,0.0261834,0.0913798,0.0187212,0.54569,0.509361
17.5688,15.7759,10.3021,0.0176414,0.017002,0.1015,-0.0109115,0.55075,0.494544
17.3075,16.3439,-4.86156,0.0276769,0.0271392,0.0719571,0.0122761,0.535979,0.506138
17.4665,15.94,14.8876,0.0224209,0.0217302,0.0887618,-0.00639142,0.544381,0.496804
17.9917,17.6444,-0.423548,0.0629928,0.0625691,0.0693813,0.0487383,0.534691,0.524369
18.1267,18.3332,0.268016,0.100199,0.100587,0.0321182,0.0438782,0.516059,0.521939
19.3752,17.4438,32.5523,0.0995356,0.0960006,0.106956,-0.00338981,0.553478,0.498305
18.9096,16.9858,7.49302,0.0855167,0.0824355,0.096683,-0.0148903,0.548341,0.492555
18.633,17.7811,-3.13908,0.0985074,0.0969433,0.064152,0.0154991,0.532076,0.50775
19.4693,17.5203,-368.175,0.100312,0.0967245,0.111576,0.000302232,0.555788,0.500151
19.6463,17.9624,-7.48134,0.111904,0.108485,0.107627,0.0126898,0.553813,0.506345
20.2615,18.7189,-3.10115,0.137621,0.133877,0.111958,0.0272991,0.555979,0.51365
20.3263,18.3195,-40.8878,0.140228,0.135279,0.112527,0.00268639,0.556263,0.501343
20.432,18.4854,-18.059,0.145854,0.140889,0.111789,0.00586538,0.555894,0.502933
20.3025,18.1692,20.5276,0.140304,0.135039,0.111057,-0.0056872,0.555529,0.497156
20.6391,18.7739,-7.39848,0.15359,0.148624,0.114315,0.0136114,0.557158,0.506806
20.7119,19.5273,-2.32551,0.178343,0.174746,0.0890763,0.0267858,0.544538,0.513393
21.0285,19.0047,306.042,0.178978,0.172844,0.106103,-0.00034783,0.553051,0.499826
17.6113,16.7516,0.785799,0.113048,0.111224,-0.0131323,-0.0613083,0.493434,0.469346
18.7314,18.4784,-0.793196,0.130864,0.130263,0.0315063,0.0175699,0.515753,0.508785
18.2233,20.5455,1.88814,0.1848,0.192348,-0.0565522,0.0636748,0.471724,0.531837
20.8321,18.7508,7.42629,0.179357,0.173018,0.0946342,-0.0147261,0.547317,0.492637
20.4708,18.3962,6.5906,0.162522,0.156698,0.0940507,-0.016823,0.547025,0.491588
17.1488,16.2397,0.762693,0.0919703,0.0903629,-0.0162254,-0.0683731,0.491887,0.465813
17.5818,18.2995,1.63401,0.113694,0.115224,-0.0155906,0.0245902,0.492205,0.512295
20.056,18.2567,-9.0282,0.128905,0.124776,0.110681,0.011037,0.555341,0.505518
19.2478,16.8506,4.04253,0.0962903,0.0920263,0.103431,-0.0339952,0.551716,0.483002
19.6933,18.3548,-2.90077,0.119861,0.116969,0.100589,0.0257869,0.550294,0.512893
19.7524,17.8352,65.9782,0.118525,0.114429,0.105692,-0.00162658,0.552846,0.499187
19.6227,17.5954,15.1376,0.111452,0.10735,0.106795,-0.00755396,0.553397,0.496223
17.9638,15.7704,2.30693,0.0577119,0.0552494,0.0743137,-0.0568614,0.537157,0.471569
16.9834,16.3554,3.45303,0.0473801,0.0467857,0.0269777,-0.0109977,0.513489,0.494501
18.7037,17.2838,-3.76297,0.0680717,0.0662311,0.106309,0.02232,0.553155,0.51116
18.0673,15.9262,4.43478,0.0417904,0.0400319,0.101063,-0.0294233,0.550531,0.485288
17.2788,15.3344,3.6811,0.0129968,0.0124811,0.0892764,-0.0332984,0.544638,0.483351
14.7056,15.1174,-1.1187,-0.00645984,-0.00651807,-0.0503611,-0.0237698,0.474819,0.488115
17.121,16.8396,-0.407185,0.0277115,0.0275536,0.0602308,0.0428023,0.530115,0.521401
17.8059,16.1907,-76.2113,0.0291925,0.0282522,0.101202,0.00131072,0.550601,0.500655
17.6623,17.6161,-0.0625462,0.0652574,0.0651987,0.0465114,0.0437735,0.523256,0.521887
19.1456,18.2098,-1.37848,0.100518,0.0987828,0.092104,0.0387239,0.546052,0.519362
19.1835,17.152,10.7811,0.0909409,0.0875109,0.106292,-0.0108671,0.553146,0.494566
19.829,18.4777,-2.3392,0.120486,0.117559,0.107766,0.0322729,0.553883,0.516136
19.3946,17.1021,5.81234,0.0992365,0.0950536,0.108482,-0.0225425,0.554241,0.488729
17.9365,16.0892,2.68155,0.0605753,0.0584022,0.0690418,-0.0410585,0.534521,0.479471
19.1174,18.7541,-0.357772,0.110895,0.110157,0.0777276,0.0572464,0.538864,0.528623
18.7478,18.3174,-1.47521,0.124344,0.123367,0.0400595,0.0161843,0.52003,0.508092
20.3974,18.6206,-5.92565,0.142922,0.13847,0.113353,0.0163671,0.556676,0.508184
