Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.7564,14.3587,1.39364,-0.0495168,-0.0490696,0.0076712,-0.019488,0.503836,0.490256
15.1902,15.4297,0.601907,-0.0297639,-0.0299214,0.0105377,0.0264704,0.505269,0.513235
15.2481,15.2255,-0.232555,-0.024814,-0.0248017,0.00791908,0.00642493,0.50396,0.503212
14.6589,16.3205,2.73562,0.00490074,0.00507743,-0.0670874,0.0386532,0.466456,0.519327
15.3554,16.36,3.07499,0.0210081,0.0214531,-0.0422789,0.0203755,0.478861,0.510188
15.7161,15.3035,1.14431,0.00252193,0.00249981,0.0033222,-0.0230217,0.501661,0.488489
16.1535,16.449,0.743885,0.0222969,0.0224334,0.00633798,0.0247466,0.503169,0.512373
16.2768,16.4083,0.734001,0.0313036,0.0313881,0.00293778,0.0110443,0.501469,0.505522
16.0778,16.4867,3.16149,0.0375871,0.0379021,-0.0170917,0.00790736,0.491454,0.503954
14.4703,16.4714,35.0531,0.0390915,0.0407453,-0.11843,0.00347782,0.440785,0.501739
15.8125,16.5256,12.7901,0.0429436,0.0435718,-0.0399122,0.00338522,0.480044,0.501693
13.9874,15.3518,-2.48412,0.0139907,0.0144076,-0.120345,-0.034541,0.439828,0.482729
14.9608,15.9513,39.3409,0.0155325,0.0158611,-0.0606113,0.00158085,0.469694,0.50079
13.9389,15.1732,-3.31884,-0.00341516,-0.00350877,-0.103325,-0.0239242,0.448338,0.488038
15.7107,15.8775,0.998426,0.00487546,0.00489272,1.67475e-05,0.0106382,0.500008,0.505319
16.0857,16.1769,0.388442,0.016712,0.0167438,0.0090124,0.0147368,0.504506,0.507368
16.6014,17.1796,0.917138,0.0476135,0.0481674,0.00315634,0.0380914,0.501578,0.519046
16.3456,16.173,0.923232,0.0379236,0.0377902,-0.000877591,-0.0114318,0.499561,0.494284
16.1145,15.8065,1.12246,0.0237474,0.0235959,0.00208953,-0.0170629,0.501045,0.491469
16.4859,16.7087,0.70292,0.0396288,0.039808,0.00574363,0.0193336,0.502872,0.509667
16.3052,16.1545,1.27456,0.0335142,0.0334108,0.00199439,-0.00726395,0.500997,0.496368
16.1092,16.0986,0.122405,0.0290034,0.0289971,-0.0047091,-0.00536592,0.497645,0.497317
14.9439,15.4814,-1.54433,0.0107327,0.0108565,-0.0559442,-0.0219878,0.472028,0.489006
16.0893,16.4278,1.12107,0.0260013,0.0261834,-0.00226667,0.0187212,0.498867,0.509361
16.0338,15.7759,1.48209,0.0170939,0.017002,0.00526034,-0.0109115,0.50263,0.494544
15.8076,16.3439,2.70556,0.02684,0.0271392,-0.0209376,0.0122761,0.489531,0.506138
15.9644,15.94,0.23838,0.0217413,0.0217302,-0.00486784,-0.00639142,0.497566,0.496804
16.4126,17.6444,1.50216,0.0610666,0.0625691,-0.0244744,0.0487383,0.487763,0.524369
16.4635,18.3332,2.42621,0.0970692,0.100587,-0.0625796,0.0438782,0.46871,0.521939
17.4785,17.4438,0.584623,0.096064,0.0960006,-0.00140805,-0.00338981,0.499296,0.498305
17.0752,16.9858,0.348491,0.0825788,0.0824355,-0.00970117,-0.0148903,0.495149,0.492555
16.8786,17.7811,3.32555,0.0952863,0.0969433,-0.0360439,0.0154991,0.481978,0.50775
17.5721,17.5203,-9.77881,0.0968198,0.0967245,0.0032577,0.000302232,0.501629,0.500151
17.708,17.9624,1.13008,0.107969,0.108485,-0.00165071,0.0126898,0.499175,0.506345
18.2249,18.7189,0.993095,0.132678,0.133877,0.000188502,0.0272991,0.500094,0.51365
18.23,18.3195,1.82331,0.135059,0.135279,-0.00221174,0.00268639,0.498894,0.501343
18.3286,18.4854,1.45474,0.140489,0.140889,-0.00266719,0.00586538,0.498666,0.502933
18.2188,18.1692,0.477277,0.135162,0.135039,-0.00297283,-0.0056872,0.498514,0.497156
18.4816,18.7739,1.15958,0.147845,0.148624,-0.00217216,0.0136114,0.498914,0.506806
18.5197,19.5273,1.978,0.171688,0.174746,-0.0261965,0.0267858,0.486902,0.513393
18.7685,19.0047,-35.7107,0.172128,0.172844,-0.0127691,-0.00034783,0.493615,0.499826
15.9377,16.7516,-0.743961,0.109498,0.111224,-0.106919,-0.0613083,0.44654,0.469346
16.8874,18.4784,4.98647,0.126481,0.130263,-0.0700419,0.0175699,0.464979,0.508785
16.5351,20.5455,3.26075,0.179313,0.192348,-0.143953,0.0636748,0.428024,0.531837
18.5433,18.7508,-0.740428,0.172386,0.173018,-0.0256297,-0.0147261,0.487185,0.492637
18.2614,18.3962,-0.428329,0.156319,0.156698,-0.0240288,-0.016823,0.487986,0.491588
15.4678,16.2397,-0.647725,0.0889978,0.0903629,-0.11266,-0.0683731,0.44367,0.465813
15.987,18.2995,5.26547,0.110292,0.115224,-0.104889,0.0245902,0.447556,0.512295
18.0254,18.2567,1.16043,0.124245,0.124776,-0.0017707,0.011037,0.499115,0.505518
17.3277,16.8506,0.804627,0.092875,0.0920263,-0.00664176,-0.0339952,0.496679,0.483002
17.7588,18.3548,1.29165,0.115681,0.116969,-0.00752077,0.0257869,0.49624,0.512893
17.7749,17.8352,-2.0762,0.1143,0.114429,-0.00500368,-0.00162658,0.497498,0.499187
17.6373,17.5954,0.312999,0.107435,0.10735,-0.00518958,-0.00755396,0.497405,0.496223
16.2495,15.7704,0.503889,0.0557873,0.0552494,-0.0282096,-0.0568614,0.485895,0.471569
15.5207,16.3554,-4.5894,0.0459957,0.0467857,-0.0614705,-0.0109977,0.469265,0.494501
16.9518,17.2838,0.879751,0.0658008,0.0662311,0.00268396,0.02232,0.501342,0.51116
16.3857,15.9262,0.951838,0.0404093,0.0400319,-0.00141709,-0.0294233,0.499291,0.485288
15.7609,15.3344,0.807371,0.0125942,0.0124811,-0.00641424,-0.0332984,0.496793,0.483351
13.6459,15.1174,-3.99761,-0.00630997,-0.00651807,-0.118792,-0.0237698,0.440604,0.488115
15.648,16.8396,1.72398,0.0268854,0.0275536,-0.0309882,0.0428023,0.484506,0.521401
16.2196,16.1907,-1.36325,0.028269,0.0282522,0.00309756,0.00131072,0.501549,0.500655
16.1217,17.6161,2.02274,0.0633021,0.0651987,-0.0447688,0.0437735,0.477616,0.521887
17.3037,18.2098,1.33475,0.0971026,0.0987828,-0.0129627,0.0387239,0.493519,0.519362
17.3071,17.152,0.823109,0.0877728,0.0875109,-0.00192229,-0.0108671,0.499039,0.494566
17.9072,18.4777,0.987505,0.116324,0.117559,0.000403242,0.0322729,0.500202,0.516136
17.4854,17.1021,0.97176,0.0957529,0.0950536,-0.000636605,-0.0225425,0.499682,0.488729
16.2323,16.0892,0.207713,0.0585705,0.0584022,-0.0325301,-0.0410585,0.483735,0.479471
17.2946,18.7541,1.43725,0.107192,0.110157,-0.0250309,0.0572464,0.487485,0.528623
16.9456,18.3174,4.70247,0.120254,0.123367,-0.0599219,0.0161843,0.470039,0.508092
