Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.7455,14.3587,1.35545,-0.0495045,-0.0490696,0.00692695,-0.019488,0.503463,0.490256
15.1808,15.4297,0.625438,-0.0297578,-0.0299214,0.00991481,0.0264704,0.504957,0.513235
15.2384,15.2255,-0.132271,-0.0248087,-0.0248017,0.00727476,0.00642493,0.503637,0.503212
14.6449,16.3205,2.75873,0.00489925,0.00507743,-0.0679804,0.0386532,0.46601,0.519327
15.3408,16.36,3.11987,0.0210016,0.0214531,-0.0431934,0.0203755,0.478403,0.510188
15.7034,15.3035,1.10902,0.00252125,0.00249981,0.0025098,-0.0230217,0.501255,0.488489
16.1406,16.449,0.7764,0.0222909,0.0224334,0.00553335,0.0247466,0.502767,0.512373
16.2632,16.4083,0.809695,0.0312949,0.0313881,0.00210178,0.0110443,0.501051,0.505522
16.0631,16.4867,3.2753,0.0375757,0.0379021,-0.0179916,0.00790736,0.491004,0.503954
14.4542,16.4714,35.3359,0.0390782,0.0407453,-0.119414,0.00347782,0.440293,0.501739
15.7969,16.5256,13.0687,0.04293,0.0435718,-0.0408553,0.00338522,0.479572,0.501693
13.9719,15.3518,-2.51236,0.013986,0.0144076,-0.12132,-0.034541,0.43934,0.482729
14.9461,15.9513,39.9255,0.0155276,0.0158611,-0.0615353,0.00158085,0.469232,0.50079
13.9243,15.1732,-3.35815,-0.00341405,-0.00350877,-0.104265,-0.0239242,0.447867,0.488038
15.6978,15.8775,1.07538,0.00487413,0.00489272,-0.00080186,0.0106382,0.499599,0.505319
16.0732,16.1769,0.441542,0.0167077,0.0167438,0.00822989,0.0147368,0.504115,0.507368
16.5874,17.1796,0.939475,0.0476,0.0481674,0.00230549,0.0380914,0.501153,0.519046
16.3315,16.173,0.847351,0.0379127,0.0377902,-0.00174506,-0.0114318,0.499127,0.494284
16.1009,15.8065,1.07299,0.0237407,0.0235959,0.00124545,-0.0170629,0.500623,0.491469
16.4725,16.7087,0.745438,0.039618,0.039808,0.00492161,0.0193336,0.502461,0.509667
16.2935,16.1545,1.17594,0.0335062,0.0334108,0.00127803,-0.00726395,0.500639,0.496368
16.0951,16.0986,-0.0395078,0.028995,0.0289971,-0.00557792,-0.00536592,0.497211,0.497317
14.9291,15.4814,-1.58696,0.0107293,0.0108565,-0.0568816,-0.0219878,0.471559,0.489006
16.0757,16.4278,1.16626,0.025994,0.0261834,-0.00311263,0.0187212,0.498444,0.509361
16.0209,15.7759,1.40824,0.0170894,0.017002,0.00445455,-0.0109115,0.502227,0.494544
15.7931,16.3439,2.77903,0.0268319,0.0271392,-0.0218395,0.0122761,0.48908,0.506138
15.9507,15.94,0.104798,0.0217351,0.0217302,-0.00572161,-0.00639142,0.497139,0.496804
16.3972,17.6444,1.52098,0.0610478,0.0625691,-0.0253918,0.0487383,0.487304,0.524369
16.4458,18.3332,2.44927,0.0970358,0.100587,-0.0635912,0.0438782,0.468204,0.521939
17.4625,17.4438,0.315652,0.0960348,0.0960006,-0.00231981,-0.00338981,0.49884,0.498305
17.0589,16.9858,0.284868,0.0825527,0.0824355,-0.0106485,-0.0148903,0.494676,0.492555
16.8612,17.7811,3.38965,0.0952543,0.0969433,-0.0370374,0.0154991,0.481481,0.50775
17.5565,17.5203,-6.84103,0.0967912,0.0967245,0.00236981,0.000302232,0.501185,0.500151
17.6932,17.9624,1.1961,0.107938,0.108485,-0.0024885,0.0126898,0.498756,0.506345
18.2076,18.7189,1.02796,0.132636,0.133877,-0.000763225,0.0272991,0.499618,0.51365
18.212,18.3195,2.19003,0.135014,0.135279,-0.00319689,0.00268639,0.498402,0.501343
18.3124,18.4854,1.60456,0.140448,0.140889,-0.00354598,0.00586538,0.498227,0.502933
18.2024,18.1692,0.319307,0.135121,0.135039,-0.00387124,-0.0056872,0.498064,0.497156
18.4648,18.7739,1.22608,0.147801,0.148624,-0.00307724,0.0136114,0.498461,0.506806
18.4993,19.5273,2.01808,0.171626,0.174746,-0.0272701,0.0267858,0.486365,0.513393
18.7485,19.0047,-38.7404,0.172068,0.172844,-0.0138229,-0.00034783,0.493089,0.499826
15.9184,16.7516,-0.761598,0.109457,0.111224,-0.108001,-0.0613083,0.446,0.469346
16.8679,18.4784,5.04743,0.126435,0.130263,-0.0711129,0.0175699,0.464444,0.508785
16.5139,20.5455,3.27794,0.179244,0.192348,-0.145048,0.0636748,0.427476,0.531837
18.5223,18.7508,-0.815584,0.172322,0.173018,-0.0267365,-0.0147261,0.486632,0.492637
18.2413,18.3962,-0.492067,0.156263,0.156698,-0.025101,-0.016823,0.487449,0.491588
15.4487,16.2397,-0.663689,0.0889642,0.0903629,-0.113752,-0.0683731,0.443124,0.465813
15.9684,18.2995,5.3078,0.110252,0.115224,-0.10593,0.0245902,0.447035,0.512295
18.0086,18.2567,1.24487,0.124206,0.124776,-0.00270267,0.011037,0.498649,0.505518
17.3133,16.8506,0.780215,0.0928493,0.0920263,-0.00747165,-0.0339952,0.496264,0.483002
17.7422,18.3548,1.32776,0.115645,0.116969,-0.00845193,0.0257869,0.495774,0.512893
17.7577,17.8352,-2.66692,0.114264,0.114429,-0.00596454,-0.00162658,0.497018,0.499187
17.6212,17.5954,0.19292,0.107402,0.10735,-0.00609665,-0.00755396,0.496952,0.496223
16.2334,15.7704,0.486901,0.0557692,0.0552494,-0.0291755,-0.0568614,0.485412,0.471569
15.505,16.3554,-4.67622,0.0459807,0.0467857,-0.0624253,-0.0109977,0.468787,0.494501
16.9379,17.2838,0.916482,0.0657829,0.0662311,0.00186412,0.02232,0.500932,0.51116
16.3726,15.9262,0.924531,0.0403985,0.0400319,-0.00222054,-0.0294233,0.49889,0.485288
15.7471,15.3344,0.781317,0.0125905,0.0124811,-0.00728179,-0.0332984,0.496359,0.483351
13.6318,15.1174,-4.03612,-0.00630797,-0.00651807,-0.119708,-0.0237698,0.440146,0.488115
15.6333,16.8396,1.74522,0.0268772,0.0275536,-0.0318973,0.0428023,0.484051,0.521401
16.2066,16.1907,-0.750641,0.0282615,0.0282522,0.0022946,0.00131072,0.501147,0.500655
16.1058,17.6161,2.0443,0.0632819,0.0651987,-0.0457126,0.0437735,0.477144,0.521887
17.2868,18.2098,1.35963,0.0970712,0.0987828,-0.0139261,0.0387239,0.493037,0.519362
17.2913,17.152,0.739656,0.0877462,0.0875109,-0.00282919,-0.0108671,0.498585,0.494566
17.8907,18.4777,1.01605,0.116288,0.117559,-0.000517898,0.0322729,0.499741,0.516136
17.4707,17.1021,0.934592,0.0957262,0.0950536,-0.00147446,-0.0225425,0.499263,0.488729
16.2159,16.0892,0.183894,0.0585512,0.0584022,-0.0335081,-0.0410585,0.483246,0.479471
17.2771,18.7541,1.45443,0.107157,0.110157,-0.0260144,0.0572464,0.486993,0.528623
16.9267,18.3174,4.76698,0.120212,0.123367,-0.0609659,0.0161843,0.469517,0.508092
18.2635,18.6206,1.19088,0.137575,0.13847,-0.00312417,0.0163671,0.498438,0.508184
18.243,19.8544,2.05987,0.173409,0.178364,-0.0434722,0.0410167,0.478264,0.520508
15.2329,17.1643,-2.07957,0.119489,0.123977,-0.15808,-0.0513319,0.42096,0.474334
15.7778,17.633,-8.11705,0.109907,0.113866,-0.116663,-0.0127961,0.441669,0.493602
16.3271,17.0146,-1.64344,0.0905847,0.0918014,-0.0634381,-0.0239983,0.468281,0.488001
16.7978,18.7646,2.90054,0.122812,0.127371,-0.0712505,0.0374896,0.464375,0.518745
17.7261,17.7651,-0.24427,0.11715,0.117236,-0.0111039,-0.00892399,0.494448,0.495538
17.9496,18.2867,1.85516,0.126378,0.127165,-0.00858377,0.0100376,0.495708,0.505019
18.0063,18.1978,4.12589,0.128758,0.129212,-0.00799467,0.00255757,0.496003,0.501279
18.2572,18.5799,1.49738,0.13967,0.14049,-0.00583665,0.0117347,0.497082,0.505867
18.2802,18.2586,0.40913,0.137167,0.137113,-0.00170263,-0.00288156,0.499149,0.498559
18.3712,18.9816,1.8055,0.153396,0.155078,-0.0146072,0.0181345,0.492696,0.509067
18.3404,18.6039,-13.294,0.152362,0.153084,-0.0152144,-0.00106439,0.492393,0.499468
18.4661,18.5021,-0.593543,0.149779,0.149876,-0.00520743,-0.00326783,0.497396,0.498366
18.6454,19.5927,1.81497,0.174585,0.177497,-0.0223042,0.0273681,0.488848,0.513684
19.4066,20.1792,1.37462,0.202971,0.205645,-0.010733,0.0286507,0.494633,0.514325
19.7516,20.9352,1.7673,0.234692,0.2393,-0.025356,0.0330456,0.487322,0.516523
20.0105,20.1571,-2.71081,0.233155,0.233721,-0.00993224,-0.00267657,0.495034,0.498662
20.1723,20.6716,2.157,0.244506,0.246505,-0.0131021,0.0113242,0.493449,0.505662
20.0466,20.1684,-0.900202,0.237634,0.238111,-0.012668,-0.00666665,0.493666,0.496667
20.5759,21.0703,1.27806,0.257518,0.259573,-0.00519989,0.0187007,0.4974,0.50935
20.8491,21.2456,1.4014,0.271683,0.273399,-0.00541734,0.0134962,0.497291,0.506748
20.6567,20.8227,-2.37544,0.267596,0.268307,-0.0112905,-0.00334489,0.494355,0.498328
20.2675,20.4504,-0.831814,0.255622,0.256381,-0.0194874,-0.0106383,0.490256,0.494681
21.2954,22.0719,1.09009,0.292081,0.295623,-0.00300418,0.0333461,0.498498,0.516673
22.1443,23.103,1.07861,0.335513,0.340345,-0.00314547,0.0400124,0.498427,0.520006
21.87,22.201,-50.0464,0.33383,0.335496,-0.0152007,-0.000297782,0.4924,0.499851
21.7137,21.9254,-1.50551,0.32658,0.327631,-0.015971,-0.00637434,0.492015,0.496813
19.3804,20.876,-2.54886,0.288,0.294913,-0.0970252,-0.0273398,0.451487,0.48633
22.0348,22.8116,1.13451,0.330963,0.334841,-0.00416221,0.0309437,0.497919,0.515472
21.757,22.0555,-8.37107,0.327944,0.329428,-0.0151279,-0.00161432,0.492436,0.499193
22.2861,22.7845,1.42678,0.346344,0.348914,-0.00664526,0.0155707,0.496677,0.507785
22.4948,23.2818,1.84219,0.366523,0.370752,-0.0157434,0.0186933,0.492128,0.509347
22.869,23.0535,1.85069,0.373045,0.374046,-0.00369331,0.00434154,0.498153,0.502171
21.7594,22.1461,-0.966032,0.348663,0.350679,-0.0349014,-0.0177522,0.482549,0.491124
