Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
15.2021,14.3587,2.95541,-0.0500179,-0.0490696,0.038107,-0.019488,0.519054,0.490256
15.659,15.4297,-0.576325,-0.0300723,-0.0299214,0.041726,0.0264704,0.520863,0.513235
15.7327,15.2255,-5.21845,-0.0250783,-0.0248017,0.0399531,0.00642493,0.519977,0.503212
15.0357,16.3205,2.11535,0.0049408,0.00507743,-0.0431118,0.0386532,0.478444,0.519327
15.8252,16.36,1.63694,0.0212162,0.0214531,-0.0129779,0.0203755,0.493511,0.510188
16.255,15.3035,2.63868,0.00255082,0.00249981,0.0377252,-0.0230217,0.518863,0.488489
16.6972,16.449,-0.624794,0.0225481,0.0224334,0.0402081,0.0247466,0.520104,0.512373
16.8398,16.4083,-2.40702,0.0316653,0.0313881,0.0376281,0.0110443,0.518814,0.505522
16.6193,16.4867,-1.02508,0.0380042,0.0379021,0.016013,0.00790736,0.508007,0.503954
14.8346,16.4714,28.6725,0.0393926,0.0407453,-0.0962398,0.00347782,0.45188,0.501739
16.3463,16.5256,3.21535,0.0434139,0.0435718,-0.00749946,0.00338522,0.49625,0.501693
14.3413,15.3518,-1.83983,0.0140988,0.0144076,-0.0980905,-0.034541,0.450955,0.482729
15.3897,15.9513,22.3047,0.0156748,0.0158611,-0.0336796,0.00158085,0.48316,0.50079
14.2868,15.1732,-2.38332,-0.00344155,-0.00350877,-0.0809431,-0.0239242,0.459528,0.488038
16.2162,15.8775,-2.02623,0.00492775,0.00489272,0.0321937,0.0106382,0.516097,0.505319
16.6412,16.1769,-1.97607,0.0169056,0.0167438,0.0438577,0.0147368,0.521929,0.507368
17.1946,17.1796,-0.0238472,0.0481818,0.0481674,0.0389998,0.0380914,0.5195,0.519046
16.9329,16.173,4.06337,0.0383776,0.0377902,0.0350199,-0.0114318,0.51751,0.494284
16.6913,15.8065,3.22457,0.0240311,0.0235959,0.0379576,-0.0170629,0.518979,0.491469
17.0671,16.7087,-1.13078,0.0400962,0.039808,0.0411956,0.0193336,0.520598,0.509667
16.8991,16.1545,6.29916,0.0339216,0.0334108,0.0384928,-0.00726395,0.519246,0.496368
16.6815,16.0986,6.71203,0.0293458,0.0289971,0.0306503,-0.00536592,0.515325,0.497317
15.4128,15.4814,-0.197336,0.0108407,0.0108565,-0.0263268,-0.0219878,0.486837,0.489006
16.6333,16.4278,-0.680617,0.0262939,0.0261834,0.0314632,0.0187212,0.515732,0.509361
16.5985,15.7759,4.7269,0.0172953,0.017002,0.040666,-0.0109115,0.520333,0.494544
16.3332,16.3439,0.0538387,0.0271333,0.0271392,0.0116152,0.0122761,0.505808,0.506138
16.5038,15.94,5.4991,0.0219853,0.0217302,0.0287556,-0.00639142,0.514378,0.496804
16.9651,17.6444,0.828428,0.0617405,0.0625691,0.00836213,0.0487383,0.504181,0.524369
