Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.5466,14.3587,0.658506,-0.0492809,-0.0490696,-0.00665503,-0.019488,0.496672,0.490256
14.9513,15.4297,1.20237,-0.0296068,-0.0299214,-0.00535672,0.0264704,0.497322,0.513235
15.0016,15.2255,2.30357,-0.0246796,-0.0248017,-0.00837534,0.00642493,0.495812,0.503212
14.6102,16.3205,2.81585,0.00489556,0.00507743,-0.0701883,0.0386532,0.464906,0.519327
15.2199,16.36,3.48995,0.020948,0.0214531,-0.0507339,0.0203755,0.474633,0.510188
15.4598,15.3035,0.433565,0.00250819,0.00249981,-0.0130403,-0.0230217,0.49348,0.488489
15.8963,16.449,1.39146,0.022178,0.0224334,-0.00968724,0.0247466,0.495156,0.512373
16.0148,16.4083,2.19577,0.0311353,0.0313881,-0.0132064,0.0110443,0.493397,0.505522
15.8647,16.4867,4.80937,0.0374229,0.0379021,-0.030122,0.00790736,0.484939,0.503954
14.5058,16.4714,34.4312,0.0391209,0.0407453,-0.116268,0.00347782,0.441866,0.501739
15.6311,16.5256,16.0428,0.0427839,0.0435718,-0.0509232,0.00338522,0.474538,0.501693
14.0162,15.3518,-2.43158,0.0139995,0.0144076,-0.11853,-0.034541,0.440735,0.482729
14.8738,15.9513,42.7976,0.0155036,0.0158611,-0.0660757,0.00158085,0.466962,0.50079
13.9452,15.1732,-3.30182,-0.00341564,-0.00350877,-0.102918,-0.0239242,0.448541,0.488038
15.4867,15.8775,2.33835,0.0048523,0.00489272,-0.0142376,0.0106382,0.492881,0.505319
15.8132,16.1769,1.54825,0.0166171,0.0167438,-0.00807949,0.0147368,0.49596,0.507368
16.3229,17.1796,1.35903,0.0473466,0.0481674,-0.0136761,0.0380914,0.493162,0.519046
16.0745,16.173,-0.526672,0.0377141,0.0377902,-0.0174526,-0.0114318,0.491274,0.494284
15.8412,15.8065,0.126571,0.023613,0.0235959,-0.0149032,-0.0170629,0.492548,0.491469
16.2073,16.7087,1.58207,0.0394047,0.039808,-0.0112536,0.0193336,0.494373,0.509667
16.0074,16.1545,-1.24426,0.0333099,0.0334108,-0.0163022,-0.00726395,0.491849,0.496368
15.8491,16.0986,-2.87229,0.0288478,0.0289971,-0.0207784,-0.00536592,0.489611,0.497317
14.8161,15.4814,-1.91161,0.0107033,0.0108565,-0.06402,-0.0219878,0.46799,0.489006
15.8463,16.4278,1.92619,0.0258706,0.0261834,-0.0173394,0.0187212,0.49133,0.509361
15.7591,15.7759,-0.09634,0.016996,0.017002,-0.0119627,-0.0109115,0.494019,0.494544
15.6076,16.3439,3.71497,0.0267284,0.0271392,-0.0333293,0.0122761,0.483335,0.506138
15.7271,15.94,-2.07585,0.0216339,0.0217302,-0.0196591,-0.00639142,0.49017,0.496804
16.207,17.6444,1.75288,0.0608158,0.0625691,-0.0366943,0.0487383,0.481653,0.524369
16.3216,18.3332,2.61036,0.0968022,0.100587,-0.0706596,0.0438782,0.46467,0.521939
17.1364,17.4438,-5.18092,0.0954379,0.0960006,-0.0209522,-0.00338981,0.489524,0.498305
16.7684,16.9858,-0.846493,0.0820875,0.0824355,-0.0274948,-0.0148903,0.486253,0.492555
16.6617,17.7811,4.1249,0.094888,0.0969433,-0.0484331,0.0154991,0.475783,0.50775
17.2243,17.5203,55.9105,0.0961797,0.0967245,-0.0165957,0.000302232,0.491702,0.500151
17.3462,17.9624,2.7375,0.107234,0.108485,-0.0220486,0.0126898,0.488976,0.506345
17.8608,18.7189,1.72509,0.131794,0.133877,-0.0197943,0.0272991,0.490103,0.51365
17.857,18.3195,9.42335,0.134139,0.135279,-0.0226284,0.00268639,0.488686,0.501343
17.9356,18.4854,5.10015,0.139487,0.140889,-0.0240489,0.00586538,0.487976,0.502933
17.8298,18.1692,-3.26607,0.134202,0.135039,-0.024262,-0.0056872,0.487869,0.497156
18.0781,18.7739,2.75985,0.146771,0.148624,-0.023954,0.0136114,0.488023,0.506806
18.1841,19.5273,2.63676,0.170669,0.174746,-0.0438419,0.0267858,0.478079,0.513393
18.3822,19.0047,-94.1421,0.170957,0.172844,-0.0330933,-0.00034783,0.483453,0.499826
15.8719,16.7516,-0.804045,0.109359,0.111224,-0.110603,-0.0613083,0.444699,0.469346
16.7172,18.4784,5.51977,0.126076,0.130263,-0.0794119,0.0175699,0.460294,0.508785
16.565,20.5455,3.23637,0.17941,0.192348,-0.1424,0.0636748,0.4288,0.531837
18.1811,18.7508,-2.03298,0.171283,0.173018,-0.0446639,-0.0147261,0.477668,0.492637
17.9016,18.3962,-1.57127,0.155309,0.156698,-0.0432565,-0.016823,0.478372,0.491588
15.3847,16.2397,-0.71741,0.088851,0.0903629,-0.117425,-0.0683731,0.441288,0.465813
15.9335,18.2995,5.38714,0.110178,0.115224,-0.107881,0.0245902,0.44606,0.512295
17.6535,18.2567,3.02667,0.123392,0.124776,-0.0223683,0.011037,0.488816,0.505518
16.9687,16.8506,0.199126,0.0922364,0.0920263,-0.0272259,-0.0339952,0.486387,0.483002
17.4185,18.3548,2.02929,0.114946,0.116969,-0.0265423,0.0257869,0.486729,0.512893
17.4295,17.8352,-13.9627,0.113562,0.114429,-0.024338,-0.00162658,0.487831,0.499187
17.2694,17.5954,-2.43401,0.10669,0.10735,-0.0259404,-0.00755396,0.48703,0.496223
15.9985,15.7704,0.239935,0.0555056,0.0552494,-0.0432183,-0.0568614,0.478391,0.471569
15.4046,16.3554,-5.22785,0.0458858,0.0467857,-0.0684921,-0.0109977,0.465754,0.494501
16.6272,17.2838,1.73981,0.0653802,0.0662311,-0.0165127,0.02232,0.491744,0.51116
16.0731,15.9262,0.30419,0.0401525,0.0400319,-0.020473,-0.0294233,0.489763,0.485288
15.5181,15.3344,0.347777,0.0125298,0.0124811,-0.021718,-0.0332984,0.489141,0.483351
13.7068,15.1174,-3.83241,-0.00631857,-0.00651807,-0.114865,-0.0237698,0.442567,0.488115
15.4692,16.8396,1.98268,0.0267852,0.0275536,-0.0420608,0.0428023,0.47897,0.521401
15.9306,16.1907,12.2738,0.0281008,0.0282522,-0.0147768,0.00131072,0.492612,0.500655
15.9638,17.6161,2.23657,0.0631016,0.0651987,-0.0541288,0.0437735,0.472936,0.521887
17.0135,18.2098,1.76222,0.0965644,0.0987828,-0.0295161,0.0387239,0.485242,0.519362
16.9676,17.152,-0.978399,0.0871996,0.0875109,-0.0214995,-0.0108671,0.48925,0.494566
17.5685,18.4777,1.57383,0.11559,0.117559,-0.0185191,0.0322729,0.49074,0.516136
17.1293,17.1021,0.069111,0.0951033,0.0950536,-0.0209846,-0.0225425,0.489508,0.488729
15.9985,16.0892,-0.13169,0.0582955,0.0584022,-0.0464655,-0.0410585,0.476767,0.479471
17.0391,18.7541,1.6888,0.106673,0.110157,-0.0394311,0.0572464,0.480284,0.528623
16.7701,18.3174,5.30378,0.119856,0.123367,-0.0696536,0.0161843,0.465173,0.508092
17.8944,18.6206,2.42173,0.13665,0.13847,-0.0232696,0.0163671,0.488365,0.508184
17.9872,19.8544,2.38681,0.172622,0.178364,-0.0568824,0.0410167,0.471559,0.520508
15.331,17.1643,-1.97397,0.119717,0.123977,-0.15266,-0.0513319,0.42367,0.474334
15.7793,17.633,-8.11059,0.10991,0.113866,-0.11658,-0.0127961,0.44171,0.493602
16.1872,17.0146,-1.97774,0.0903373,0.0918014,-0.0714608,-0.0239983,0.46427,0.488001
16.6474,18.7646,3.12238,0.122463,0.127371,-0.0795672,0.0374896,0.460216,0.518745
17.3925,17.7651,-2.32934,0.116421,0.117236,-0.029711,-0.00892399,0.485144,0.495538
17.6283,18.2867,3.623,0.125629,0.127165,-0.0263287,0.0100376,0.486836,0.505019
17.6354,18.1978,12.1143,0.127879,0.129212,-0.0284255,0.00255757,0.485787,0.501279
17.8878,18.5799,3.21171,0.138732,0.14049,-0.0259538,0.0117347,0.487023,0.505867
17.9033,18.2586,-6.7339,0.136225,0.137113,-0.0222857,-0.00288156,0.488857,0.498559
18.038,18.9816,2.79097,0.152477,0.155078,-0.0324783,0.0181345,0.483761,0.509067
17.9839,18.6039,-31.2774,0.151385,0.153084,-0.0343558,-0.00106439,0.482822,0.499468
18.0792,18.5021,-6.97297,0.148736,0.149876,-0.0260543,-0.00326783,0.486973,0.498366
18.3192,19.5927,2.44002,0.173582,0.177497,-0.0394106,0.0273681,0.480295,0.513684
19.0116,20.1792,2.07751,0.201603,0.205645,-0.0308715,0.0286507,0.484564,0.514325
19.3872,20.9352,2.31158,0.233273,0.2393,-0.0433419,0.0330456,0.478329,0.516523
19.5502,20.1571,-11.2195,0.231379,0.233721,-0.0327063,-0.00267657,0.483647,0.498662
19.6989,20.6716,4.20233,0.24261,0.246505,-0.0362639,0.0113242,0.481868,0.505662
19.5793,20.1684,-4.35219,0.235803,0.238111,-0.0356812,-0.00666665,0.482159,0.496667
20.0831,21.0703,2.55219,0.255469,0.259573,-0.0290271,0.0187007,0.485486,0.50935
20.3421,21.2456,3.19365,0.269488,0.273399,-0.029606,0.0134962,0.485197,0.506748
20.1549,20.8227,-9.55583,0.265446,0.268307,-0.0353081,-0.00334489,0.482346,0.498328
19.7765,20.4504,-3.06473,0.253585,0.256381,-0.0432418,-0.0106383,0.478379,0.494681
20.7773,22.0719,1.81748,0.289717,0.295623,-0.0272597,0.0333461,0.48637,0.516673
21.5735,23.103,1.72085,0.332636,0.340345,-0.0288428,0.0400124,0.485579,0.520006
21.3145,22.201,-134.057,0.331032,0.335496,-0.0402176,-0.000297782,0.479891,0.499851
21.1526,21.9254,-5.4947,0.323798,0.327631,-0.0413994,-0.00637434,0.4793,0.496813
19.0882,20.876,-3.04684,0.286649,0.294913,-0.11064,-0.0273398,0.44468,0.48633
21.4818,22.8116,1.94217,0.328202,0.334841,-0.0291544,0.0309437,0.485423,0.515472
21.2083,22.0555,-23.7576,0.325215,0.329428,-0.0399666,-0.00161432,0.480017,0.499193
21.7302,22.7845,3.01816,0.343477,0.348914,-0.0314242,0.0155707,0.484288,0.507785
21.9172,23.2818,3.19407,0.363419,0.370752,-0.0410144,0.0186933,0.479493,0.509347
22.2482,23.0535,8.08023,0.369678,0.374046,-0.0307391,0.00434154,0.48463,0.502171
21.2443,22.1461,-2.25307,0.345976,0.350679,-0.0577492,-0.0177522,0.471125,0.491124
21.115,23.6009,4.66133,0.368594,0.38222,-0.0846477,0.0231194,0.457676,0.51156
22.1262,26.2955,2.50143,0.443206,0.469092,-0.101611,0.0676761,0.449195,0.533838
23.2294,24.5679,-44.0412,0.448716,0.457008,-0.0556489,-0.00123551,0.472176,0.499382
23.4192,23.7718,-0.860709,0.431404,0.433523,-0.0315238,-0.0169418,0.484238,0.491529
23.3951,24.6922,5.0532,0.44254,0.450483,-0.0425764,0.0105044,0.478712,0.505252
23.5203,24.5388,19.698,0.445595,0.451855,-0.039482,0.00211156,0.480259,0.501056
24.0544,24.9951,3.68458,0.460109,0.465995,-0.027703,0.0103193,0.486148,0.50516
24.2702,25.5265,3.169,0.478738,0.486807,-0.0342169,0.0157754,0.482892,0.507888
23.6389,24.4703,-2.53722,0.460078,0.465301,-0.0467409,-0.013214,0.47663,0.493393
23.9895,24.9119,16.1782,0.464797,0.470615,-0.0348196,0.00229405,0.48259,0.501147
23.7959,24.4097,-2.7704,0.453688,0.4575,-0.033917,-0.00899561,0.483041,0.495502
