Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.5021,14.3587,0.502302,-0.0492308,-0.0490696,-0.00969914,-0.019488,0.49515,0.490256
14.9248,15.4297,1.26883,-0.0295894,-0.0299214,-0.00711595,0.0264704,0.496442,0.513235
14.9748,15.2255,2.57903,-0.024665,-0.0248017,-0.0101452,0.00642493,0.494927,0.503212
14.4928,16.3205,3.00925,0.00488307,0.00507743,-0.0776638,0.0386532,0.461168,0.519327
15.1247,16.36,3.78121,0.0209059,0.0214531,-0.0566686,0.0203755,0.471666,0.510188
15.4155,15.3035,0.310531,0.00250582,0.00249981,-0.0158728,-0.0230217,0.492064,0.488489
15.8499,16.449,1.5082,0.0221566,0.0224334,-0.0125763,0.0247466,0.493712,0.512373
15.9653,16.4083,2.47171,0.0311036,0.0313881,-0.016254,0.0110443,0.491873,0.505522
15.7924,16.4867,5.36822,0.0373672,0.0379021,-0.0345411,0.00790736,0.482729,0.503954
14.346,16.4714,37.2316,0.0389887,0.0407453,-0.126007,0.00347782,0.436996,0.501739
15.5436,16.5256,17.6131,0.0427068,0.0435718,-0.056239,0.00338522,0.471881,0.501693
13.864,15.3518,-2.7087,0.013953,0.0144076,-0.128102,-0.034541,0.435949,0.482729
14.7634,15.9513,47.1809,0.015467,0.0158611,-0.0730051,0.00158085,0.463497,0.50079
13.807,15.1732,-3.67345,-0.00340516,-0.00350877,-0.111809,-0.0239242,0.444096,0.488038
15.4313,15.8775,2.6702,0.00484656,0.00489272,-0.0177679,0.0106382,0.491116,0.505319
15.7748,16.1769,1.71177,0.0166037,0.0167438,-0.0104893,0.0147368,0.494755,0.507368
16.2745,17.1796,1.43584,0.0473003,0.0481674,-0.0166018,0.0380914,0.491699,0.519046
16.0236,16.173,-0.798819,0.0376747,0.0377902,-0.0205637,-0.0114318,0.489718,0.494284
15.7957,15.8065,-0.0395735,0.0235905,0.0235959,-0.0177381,-0.0170629,0.491131,0.491469
16.1632,16.7087,1.72136,0.0393692,0.039808,-0.0139465,0.0193336,0.493027,0.509667
15.9816,16.1545,-1.46241,0.0332922,0.0334108,-0.0178868,-0.00726395,0.491057,0.496368
15.796,16.0986,-3.48346,0.0288161,0.0289971,-0.0240579,-0.00536592,0.487971,0.497317
14.718,15.4814,-2.19345,0.0106807,0.0108565,-0.070217,-0.0219878,0.464892,0.489006
15.7907,16.4278,2.11023,0.0258407,0.0261834,-0.0207848,0.0187212,0.489608,0.509361
15.7189,15.7759,-0.327163,0.0169816,0.017002,-0.0144813,-0.0109115,0.492759,0.494544
15.5328,16.3439,4.09224,0.0266866,0.0271392,-0.0379606,0.0122761,0.48102,0.506138
15.6696,15.94,-2.63637,0.0216079,0.0217302,-0.0232416,-0.00639142,0.488379,0.496804
16.1266,17.6444,1.85098,0.0607177,0.0625691,-0.0414753,0.0487383,0.479262,0.524369
16.2047,18.3332,2.7621,0.0965822,0.100587,-0.0773178,0.0438782,0.461341,0.521939
17.0934,17.4438,-5.90592,0.0953592,0.0960006,-0.0234097,-0.00338981,0.488295,0.498305
16.7127,16.9858,-1.06357,0.0819982,0.0824355,-0.0307272,-0.0148903,0.484636,0.492555
16.5705,17.7811,4.46065,0.0947207,0.0969433,-0.0536369,0.0154991,0.473182,0.50775
17.1857,17.5203,63.2143,0.0961086,0.0967245,-0.0188031,0.000302232,0.490598,0.500151
17.3161,17.9624,2.87153,0.107173,0.108485,-0.0237493,0.0126898,0.488125,0.506345
17.8139,18.7189,1.81934,0.131681,0.133877,-0.0223672,0.0272991,0.488816,0.51365
17.8086,18.3195,10.4091,0.13402,0.135279,-0.0252764,0.00268639,0.487362,0.501343
17.9053,18.4854,5.38141,0.139409,0.140889,-0.0256986,0.00586538,0.487151,0.502933
17.7967,18.1692,-3.58459,0.13412,0.135039,-0.0260735,-0.0056872,0.486963,0.497156
18.0468,18.7739,2.88423,0.146688,0.148624,-0.025647,0.0136114,0.487176,0.506806
18.1069,19.5273,2.7884,0.170434,0.174746,-0.0479038,0.0267858,0.476048,0.513393
18.3231,19.0047,-103.074,0.170778,0.172844,-0.0362001,-0.00034783,0.4819,0.499826
15.7205,16.7516,-0.942476,0.109037,0.111224,-0.11909,-0.0613083,0.440455,0.469346
16.597,18.4784,5.89667,0.12579,0.130263,-0.086034,0.0175699,0.456983,0.508785
16.3667,20.5455,3.39766,0.178765,0.192348,-0.15267,0.0636748,0.423665,0.531837
18.108,18.7508,-2.2937,0.171061,0.173018,-0.0485033,-0.0147261,0.475748,0.492637
17.8349,18.3962,-1.78315,0.155122,0.156698,-0.0468209,-0.016823,0.47659,0.491588
15.2416,16.2397,-0.837463,0.0885979,0.0903629,-0.125633,-0.0683731,0.437183,0.465813
15.7827,18.2995,5.73059,0.109856,0.115224,-0.116326,0.0245902,0.441837,0.512295
17.6128,18.2567,3.23072,0.123298,0.124776,-0.0246204,0.011037,0.48769,0.505518
16.941,16.8506,0.152368,0.092187,0.0920263,-0.0288154,-0.0339952,0.485592,0.483002
17.3693,18.3548,2.13577,0.11484,0.116969,-0.029288,0.0257869,0.485356,0.512893
17.3789,17.8352,-15.7061,0.113454,0.114429,-0.0271738,-0.00162658,0.486413,0.499187
17.2331,17.5954,-2.7048,0.106617,0.10735,-0.0279859,-0.00755396,0.486007,0.496223
15.928,15.7704,0.165723,0.0554263,0.0552494,-0.0474381,-0.0568614,0.476281,0.471569
15.2949,16.3554,-5.8313,0.0457819,0.0467857,-0.0751286,-0.0109977,0.462436,0.494501
16.5938,17.2838,1.82844,0.0653368,0.0662311,-0.0184907,0.02232,0.490755,0.51116
16.0416,15.9262,0.238966,0.0401267,0.0400319,-0.0223921,-0.0294233,0.488804,0.485288
