Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.5172,14.3587,0.555232,-0.0492478,-0.0490696,-0.00866764,-0.019488,0.495666,0.490256
14.9228,15.4297,1.27382,-0.0295881,-0.0299214,-0.00724817,0.0264704,0.496376,0.513235
14.9729,15.2255,2.59899,-0.0246639,-0.0248017,-0.0102734,0.00642493,0.494863,0.503212
14.5866,16.3205,2.85476,0.00489305,0.00507743,-0.0716925,0.0386532,0.464154,0.519327
15.1926,16.36,3.5735,0.0209359,0.0214531,-0.0524363,0.0203755,0.473782,0.510188
15.4286,15.3035,0.346916,0.00250652,0.00249981,-0.0150351,-0.0230217,0.492482,0.488489
15.8644,16.449,1.47178,0.0221633,0.0224334,-0.0116749,0.0247466,0.494163,0.512373
15.9826,16.4083,2.37499,0.0311147,0.0313881,-0.0151858,0.0110443,0.492407,0.505522
15.8341,16.4867,5.04613,0.0373993,0.0379021,-0.0319942,0.00790736,0.484003,0.503954
14.487,16.4714,34.7618,0.0391053,0.0407453,-0.117418,0.00347782,0.441291,0.501739
15.6019,16.5256,16.566,0.0427582,0.0435718,-0.0526943,0.00338522,0.473653,0.501693
13.9976,15.3518,-2.46559,0.0139938,0.0144076,-0.119705,-0.034541,0.440148,0.482729
14.8487,15.9513,43.7929,0.0154953,0.0158611,-0.0676492,0.00158085,0.466175,0.50079
13.9252,15.1732,-3.35573,-0.00341412,-0.00350877,-0.104207,-0.0239242,0.447896,0.488038
15.4559,15.8775,2.52301,0.0048491,0.00489272,-0.016202,0.0106382,0.491899,0.505319
15.7817,16.1769,1.68251,0.0166061,0.0167438,-0.0100581,0.0147368,0.494971,0.507368
16.2902,17.1796,1.41094,0.0473153,0.0481674,-0.0156531,0.0380914,0.492173,0.519046
16.0422,16.173,-0.699321,0.0376891,0.0377902,-0.0194263,-0.0114318,0.490287,0.494284
15.8093,15.8065,0.0101833,0.0235972,0.0235959,-0.0168891,-0.0170629,0.491555,0.491469
16.1748,16.7087,1.6846,0.0393786,0.039808,-0.0132358,0.0193336,0.493382,0.509667
15.9777,16.1545,-1.49598,0.0332895,0.0334108,-0.0181307,-0.00726395,0.490935,0.496368
15.8172,16.0986,-3.23945,0.0288288,0.0289971,-0.0227486,-0.00536592,0.488626,0.497317
14.7897,15.4814,-1.98749,0.0106972,0.0108565,-0.0656883,-0.0219878,0.467156,0.489006
15.8146,16.4278,2.03101,0.0258536,0.0261834,-0.0193017,0.0187212,0.490349,0.509361
15.7274,15.7759,-0.278383,0.0169847,0.017002,-0.0139491,-0.0109115,0.493025,0.494544
15.5777,16.3439,3.86588,0.0267117,0.0271392,-0.0351819,0.0122761,0.482409,0.506138
15.6958,15.94,-2.38154,0.0216197,0.0217302,-0.0216128,-0.00639142,0.489194,0.496804
16.1763,17.6444,1.79042,0.0607783,0.0625691,-0.0385239,0.0487383,0.480738,0.524369
16.2937,18.3332,2.64661,0.0967497,0.100587,-0.0722502,0.0438782,0.463875,0.521939
17.102,17.4438,-5.7608,0.0953749,0.0960006,-0.0229178,-0.00338981,0.488541,0.498305
16.7347,16.9858,-0.97786,0.0820334,0.0824355,-0.0294509,-0.0148903,0.485275,0.492555
16.6307,17.7811,4.23905,0.0948311,0.0969433,-0.0502024,0.0154991,0.474899,0.50775
17.1903,17.5203,62.3358,0.0961171,0.0967245,-0.0185376,0.000302232,0.490731,0.500151
17.3135,17.9624,2.88295,0.107168,0.108485,-0.0238942,0.0126898,0.488053,0.506345
17.8251,18.7189,1.79681,0.131708,0.133877,-0.0217522,0.0272991,0.489124,0.51365
17.8212,18.3195,10.1528,0.134051,0.135279,-0.0245881,0.00268639,0.487706,0.501343
17.9021,18.4854,5.41122,0.139401,0.140889,-0.0258735,0.00586538,0.487063,0.502933
17.7954,18.1692,-3.59643,0.134117,0.135039,-0.0261408,-0.0056872,0.48693,0.497156
18.044,18.7739,2.89507,0.146681,0.148624,-0.0257945,0.0136114,0.487103,0.506806
18.1485,19.5273,2.70676,0.170561,0.174746,-0.0457169,0.0267858,0.477142,0.513393
18.3451,19.0047,-99.7385,0.170845,0.172844,-0.0350399,-0.00034783,0.48248,0.499826
15.8483,16.7516,-0.825668,0.109308,0.111224,-0.111929,-0.0613083,0.444036,0.469346
16.6884,18.4784,5.61018,0.126008,0.130263,-0.0810005,0.0175699,0.4595,0.508785
16.5453,20.5455,3.25244,0.179346,0.192348,-0.143424,0.0636748,0.428288,0.531837
18.145,18.7508,-2.16162,0.171173,0.173018,-0.0465584,-0.0147261,0.476721,0.492637
17.8657,18.3962,-1.6855,0.155208,0.156698,-0.0451782,-0.016823,0.477411,0.491588
15.361,16.2397,-0.737294,0.0888091,0.0903629,-0.118784,-0.0683731,0.440608,0.465813
15.9096,18.2995,5.4415,0.110127,0.115224,-0.109217,0.0245902,0.445391,0.512295
17.6183,18.2567,3.20332,0.123311,0.124776,-0.0243181,0.011037,0.487841,0.505518
16.9369,16.8506,0.145527,0.0921798,0.0920263,-0.029048,-0.0339952,0.485476,0.483002
17.3832,18.3548,2.10571,0.11487,0.116969,-0.0285128,0.0257869,0.485744,0.512893
17.3944,17.8352,-15.1699,0.113488,0.114429,-0.0263016,-0.00162658,0.486849,0.499187
17.2351,17.5954,-2.69011,0.106621,0.10735,-0.027875,-0.00755396,0.486063,0.496223
15.967,15.7704,0.206774,0.0554702,0.0552494,-0.0451039,-0.0568614,0.477448,0.471569
15.3781,16.3554,-5.37368,0.0458607,0.0467857,-0.0700958,-0.0109977,0.464952,0.494501
16.5948,17.2838,1.8257,0.0653382,0.0662311,-0.0184297,0.02232,0.490785,0.51116
16.0415,15.9262,0.238926,0.0401267,0.0400319,-0.0223933,-0.0294233,0.488803,0.485288
15.487,15.3344,0.28893,0.0125216,0.0124811,-0.0236775,-0.0332984,0.488161,0.483351
13.6891,15.1174,-3.88033,-0.00631608,-0.00651807,-0.116004,-0.0237698,0.441998,0.488115
