Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
14.5287,14.3587,0.595672,-0.0492608,-0.0490696,-0.00787955,-0.019488,0.49606,0.490256
14.9418,15.4297,1.22623,-0.0296005,-0.0299214,-0.00598847,0.0264704,0.497006,0.513235
14.9916,15.2255,2.40615,-0.0246741,-0.0248017,-0.0090344,0.00642493,0.495483,0.503212
14.5711,16.3205,2.88034,0.00489139,0.00507743,-0.0726814,0.0386532,0.463659,0.519327
15.1856,16.36,3.59487,0.0209329,0.0214531,-0.0528717,0.0203755,0.473564,0.510188
15.4408,15.3035,0.380786,0.00250717,0.00249981,-0.0142554,-0.0230217,0.492872,0.488489
15.8766,16.449,1.44093,0.022169,0.0224334,-0.0109116,0.0247466,0.494544,0.512373
15.9937,16.4083,2.31358,0.0311218,0.0313881,-0.0145076,0.0110443,0.492746,0.505522
15.8362,16.4867,5.02925,0.037401,0.0379021,-0.0318607,0.00790736,0.48407,0.503954
14.455,16.4714,35.3228,0.0390788,0.0407453,-0.119368,0.00347782,0.440316,0.501739
15.598,16.5256,16.636,0.0427548,0.0435718,-0.0529313,0.00338522,0.473534,0.501693
13.9677,15.3518,-2.51999,0.0139847,0.0144076,-0.121584,-0.034541,0.439208,0.482729
14.8357,15.9513,44.3095,0.015491,0.0158611,-0.0684658,0.00158085,0.465767,0.50079
13.9007,15.1732,-3.42167,-0.00341226,-0.00350877,-0.105785,-0.0239242,0.447108,0.488038
15.4643,15.8775,2.47259,0.00484997,0.00489272,-0.0156657,0.0106382,0.492167,0.505319
15.7965,16.1769,1.61917,0.0166113,0.0167438,-0.00912452,0.0147368,0.495438,0.507368
16.3018,17.1796,1.39253,0.0473264,0.0481674,-0.014952,0.0380914,0.492524,0.519046
16.0524,16.173,-0.644568,0.037697,0.0377902,-0.0188004,-0.0114318,0.4906,0.494284
15.8213,15.8065,0.0537736,0.0236031,0.0235959,-0.0161454,-0.0170629,0.491927,0.491469
16.1881,16.7087,1.6429,0.0393892,0.039808,-0.0124295,0.0193336,0.493785,0.509667
15.9971,16.1545,-1.33137,0.0333028,0.0334108,-0.016935,-0.00726395,0.491533,0.496368
15.8265,16.0986,-3.13297,0.0288343,0.0289971,-0.0221772,-0.00536592,0.488911,0.497317
14.7809,15.4814,-2.01268,0.0106952,0.0108565,-0.0662421,-0.0219878,0.466879,0.489006
15.8233,16.4278,2.00243,0.0258582,0.0261834,-0.0187666,0.0187212,0.490617,0.509361
15.7415,15.7759,-0.197597,0.0169897,0.017002,-0.0130676,-0.0109115,0.493466,0.494544
15.5786,16.3439,3.86123,0.0267122,0.0271392,-0.0351248,0.0122761,0.482438,0.506138
15.7035,15.94,-2.30629,0.0216232,0.0217302,-0.0211319,-0.00639142,0.489434,0.496804
16.176,17.6444,1.79079,0.0607779,0.0625691,-0.0385417,0.0487383,0.480729,0.524369
16.2794,18.3332,2.66518,0.0967227,0.100587,-0.0730651,0.0438782,0.463467,0.521939
17.1157,17.4438,-5.52884,0.0954001,0.0960006,-0.0221315,-0.00338981,0.488934,0.498305
16.7433,16.9858,-0.944152,0.0820473,0.0824355,-0.028949,-0.0148903,0.485525,0.492555
16.6262,17.7811,4.25545,0.0948229,0.0969433,-0.0504565,0.0154991,0.474772,0.50775
17.2057,17.5203,59.4288,0.0961455,0.0967245,-0.0176591,0.000302232,0.49117,0.500151
17.332,17.9624,2.80048,0.107205,0.108485,-0.0228478,0.0126898,0.488576,0.506345
17.838,18.7189,1.771,0.131739,0.133877,-0.0210477,0.0272991,0.489476,0.51365
17.833,18.3195,9.91099,0.13408,0.135279,-0.0239384,0.00268639,0.488031,0.501343
17.9207,18.4854,5.23854,0.139449,0.140889,-0.0248607,0.00586538,0.48757,0.502933
17.8131,18.1692,-3.42649,0.134161,0.135039,-0.0251743,-0.0056872,0.487413,0.497156
18.0622,18.7739,2.82306,0.146729,0.148624,-0.0248144,0.0136114,0.487593,0.506806
18.1499,19.5273,2.70401,0.170565,0.174746,-0.0456433,0.0267858,0.477178,0.513393
18.3533,19.0047,-98.503,0.17087,0.172844,-0.0346101,-0.00034783,0.482695,0.499826
15.82,16.7516,-0.851497,0.109248,0.111224,-0.113512,-0.0613083,0.443244,0.469346
16.6727,18.4784,5.65944,0.12597,0.130263,-0.0818658,0.0175699,0.459067,0.508785
16.5009,20.5455,3.28852,0.179202,0.192348,-0.145721,0.0636748,0.42714,0.531837
18.1474,18.7508,-2.15327,0.171181,0.173018,-0.0464353,-0.0147261,0.476782,0.492637
17.8705,18.3962,-1.67019,0.155222,0.156698,-0.0449205,-0.016823,0.47754,0.491588
15.335,16.2397,-0.759085,0.0887631,0.0903629,-0.120274,-0.0683731,0.439863,0.465813
15.8824,18.2995,5.50352,0.110069,0.115224,-0.110742,0.0245902,0.444629,0.512295
17.6332,18.2567,3.12866,0.123345,0.124776,-0.023494,0.011037,0.488253,0.505518
16.9558,16.8506,0.177375,0.0922134,0.0920263,-0.0279653,-0.0339952,0.486017,0.483002
17.3953,18.3548,2.07944,0.114896,0.116969,-0.0278354,0.0257869,0.486082,0.512893
17.4055,17.8352,-14.7906,0.113511,0.114429,-0.0256847,-0.00162658,0.487158,0.499187
17.2512,17.5954,-2.56952,0.106654,0.10735,-0.026964,-0.00755396,0.486518,0.496223
15.9694,15.7704,0.20929,0.0554728,0.0552494,-0.0449609,-0.0568614,0.47752,0.471569
15.3658,16.3554,-5.44111,0.0458491,0.0467857,-0.0708374,-0.0109977,0.464581,0.494501
16.6119,17.2838,1.7805,0.0653603,0.0662311,-0.0174207,0.02232,0.49129,0.51116
16.0588,15.9262,0.27457,0.0401408,0.0400319,-0.0213445,-0.0294233,0.489328,0.485288
15.4949,15.3344,0.303814,0.0125236,0.0124811,-0.0231819,-0.0332984,0.488409,0.483351
13.6593,15.1174,-3.96121,-0.00631187,-0.00651807,-0.117927,-0.0237698,0.441036,0.488115
15.4382,16.8396,2.02752,0.0267678,0.0275536,-0.04398,0.0428023,0.47801,0.521401
15.914,16.1907,13.0538,0.0280911,0.0282522,-0.0157991,0.00131072,0.4921,0.500655
15.9277,17.6161,2.28541,0.0630558,0.0651987,-0.0562669,0.0437735,0.471867,0.521887
16.9853,18.2098,1.80369,0.0965122,0.0987828,-0.0311219,0.0387239,0.484439,0.519362
16.9475,17.152,-1.08523,0.0871656,0.0875109,-0.0226604,-0.0108671,0.48867,0.494566
17.5458,18.4777,1.61319,0.115541,0.117559,-0.0197894,0.0322729,0.490105,0.516136
17.1152,17.1021,0.033364,0.0950776,0.0950536,-0.0217904,-0.0225425,0.489105,0.488729
15.9673,16.0892,-0.177008,0.0582588,0.0584022,-0.0483262,-0.0410585,0.475837,0.479471
17.0066,18.7541,1.72089,0.106607,0.110157,-0.0412681,0.0572464,0.479366,0.528623
16.7276,18.3174,5.44948,0.11976,0.123367,-0.0720118,0.0161843,0.463994,0.508092
17.8728,18.6206,2.49356,0.136596,0.13847,-0.0244452,0.0163671,0.487777,0.508184
17.9471,19.8544,2.43817,0.172499,0.178364,-0.0589889,0.0410167,0.470506,0.520508
15.2686,17.1643,-2.04116,0.119572,0.123977,-0.156108,-0.0513319,0.421946,0.474334
15.7247,17.633,-8.34935,0.109794,0.113866,-0.119635,-0.0127961,0.440182,0.493602
16.1461,17.0146,-2.07602,0.0902645,0.0918014,-0.0738191,-0.0239983,0.46309,0.488001
16.6033,18.7646,3.18748,0.122361,0.127371,-0.0820076,0.0374896,0.458996,0.518745
17.3676,17.7651,-2.4849,0.116367,0.117236,-0.0310992,-0.00892399,0.48445,0.495538
17.601,18.2867,3.77319,0.125565,0.127165,-0.0278362,0.0100376,0.486082,0.505019
17.6229,18.1978,12.3845,0.127849,0.129212,-0.0291168,0.00255757,0.485442,0.501279
17.877,18.5799,3.26189,0.138704,0.14049,-0.0265427,0.0117347,0.486729,0.505867
17.8851,18.2586,-7.0786,0.13618,0.137113,-0.023279,-0.00288156,0.488361,0.498559
18.0084,18.9816,2.87858,0.152396,0.155078,-0.0340672,0.0181345,0.482966,0.509067
17.956,18.6039,-32.6835,0.151308,0.153084,-0.0358524,-0.00106439,0.482074,0.499468
18.0648,18.5021,-7.20923,0.148698,0.149876,-0.0268264,-0.00326783,0.486587,0.498366
18.286,19.5927,2.50368,0.173479,0.177497,-0.0411529,0.0273681,0.479424,0.513684
18.9814,20.1792,2.13129,0.201499,0.205645,-0.0324122,0.0286507,0.483794,0.514325
19.35,20.9352,2.36699,0.233129,0.2393,-0.0451729,0.0330456,0.477414,0.516523
19.5228,20.1571,-11.7253,0.231273,0.233721,-0.0340602,-0.00267657,0.48297,0.498662
19.6846,20.6716,4.26388,0.242553,0.246505,-0.0369609,0.0113242,0.48152,0.505662
