Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.4114,14.3587,-3.31944,-0.0480046,-0.0490696,-0.0841773,-0.019488,0.457911,0.490256
13.3362,15.4297,5.26134,-0.0285445,-0.0299214,-0.112799,0.0264704,0.4436,0.513235
13.3862,15.2255,18.9235,-0.0237987,-0.0248017,-0.115157,0.00642493,0.442421,0.503212
14.9983,16.3205,2.17684,0.00493683,0.00507743,-0.0454888,0.0386532,0.477256,0.519327
15.0011,16.36,4.15947,0.0208511,0.0214531,-0.0643757,0.0203755,0.467812,0.510188
14.08,15.3035,-3.39276,0.00243422,0.00249981,-0.101129,-0.0230217,0.449436,0.488489
14.4372,16.449,5.0646,0.0215039,0.0224334,-0.100585,0.0247466,0.449707,0.512373
14.592,16.4083,10.1334,0.0302215,0.0313881,-0.100872,0.0110443,0.449564,0.505522
14.9921,16.4867,11.5553,0.0367507,0.0379021,-0.0834647,0.00790736,0.458268,0.503954
15.6491,16.4714,14.4039,0.0400658,0.0407453,-0.0466163,0.00347782,0.476692,0.501739
15.2175,16.5256,23.4615,0.0424195,0.0435718,-0.0760372,0.00338522,0.461981,0.501693
15.1977,15.3518,-0.280567,0.0143605,0.0144076,-0.0442321,-0.034541,0.477884,0.482729
15.0495,15.9513,35.8177,0.0155619,0.0158611,-0.0550416,0.00158085,0.472479,0.50079
14.9105,15.1732,-0.706326,-0.00348885,-0.00350877,-0.0408225,-0.0239242,0.479589,0.488038
14.3451,15.8775,9.16909,0.0047342,0.00489272,-0.0869044,0.0106382,0.456548,0.505319
14.1756,16.1769,8.51853,0.0160466,0.0167438,-0.110799,0.0147368,0.4446,0.507368
14.7812,17.1796,3.80464,0.0458697,0.0481674,-0.106833,0.0380914,0.446584,0.519046
14.666,16.173,-8.05757,0.0366254,0.0377902,-0.103544,-0.0114318,0.448228,0.494284
14.3655,15.8065,-5.25159,0.0228871,0.0235959,-0.10667,-0.0170629,0.446665,0.491469
14.6041,16.7087,6.64085,0.0381152,0.039808,-0.109058,0.0193336,0.445471,0.509667
13.9704,16.1545,-18.4772,0.0319124,0.0334108,-0.141481,-0.00726395,0.429259,0.496368
14.5767,16.0986,-17.5231,0.0280866,0.0289971,-0.0993937,-0.00536592,0.450303,0.497317
14.8255,15.4814,-1.88463,0.0107054,0.0108565,-0.0634266,-0.0219878,0.468287,0.489006
14.6254,16.4278,5.9701,0.0252139,0.0261834,-0.0930463,0.0187212,0.453477,0.509361
14.1929,15.7759,-9.09547,0.0164374,0.017002,-0.110157,-0.0109115,0.444922,0.494544
14.8543,16.3439,7.51541,0.026308,0.0271392,-0.0799839,0.0122761,0.460008,0.506138
14.5826,15.94,-13.2378,0.021116,0.0217302,-0.0909998,-0.00639142,0.4545,0.496804
15.4466,17.6444,2.68027,0.0598882,0.0625691,-0.0818937,0.0487383,0.459053,0.524369
16.2634,18.3332,2.68597,0.0966926,0.100587,-0.0739771,0.0438782,0.463011,0.521939
15.232,17.4438,-37.2782,0.0919522,0.0960006,-0.129756,-0.00338981,0.435122,0.498305
15.2971,16.9858,-6.57704,0.079731,0.0824355,-0.112824,-0.0148903,0.443588,0.492555
15.9777,17.7811,6.64513,0.0936322,0.0969433,-0.0874944,0.0154991,0.456253,0.50775
15.1194,17.5203,453.556,0.0923053,0.0967245,-0.136777,0.000302232,0.431612,0.500151
14.9643,17.9624,13.32,0.102398,0.108485,-0.156338,0.0126898,0.421831,0.506345
15.7926,18.7189,5.88282,0.126775,0.133877,-0.133296,0.0272991,0.433352,0.51365
15.8116,18.3195,51.0968,0.129095,0.135279,-0.13458,0.00268639,0.43271,0.501343
15.3132,18.4854,29.4292,0.132798,0.140889,-0.166748,0.00586538,0.416626,0.502933
15.3873,18.1692,-26.7686,0.128174,0.135039,-0.157925,-0.0056872,0.421037,0.497156
15.432,18.7739,13.2557,0.139726,0.148624,-0.166817,0.0136114,0.416591,0.506806
16.8161,19.5273,5.32232,0.166516,0.174746,-0.115777,0.0267858,0.442112,0.513393
16.5101,19.0047,-377.235,0.165283,0.172844,-0.131561,-0.00034783,0.434219,0.499826
16.5542,16.7516,-0.180445,0.110806,0.111224,-0.0723711,-0.0613083,0.463814,0.469346
16.6493,18.4784,5.73282,0.125915,0.130263,-0.0831551,0.0175699,0.458422,0.508785
17.8683,20.5455,2.17677,0.183646,0.192348,-0.0749309,0.0636748,0.462535,0.531837
16.6911,18.7508,-7.34971,0.166745,0.173018,-0.122959,-0.0147261,0.438521,0.492637
16.4046,18.3962,-6.32702,0.151107,0.156698,-0.123262,-0.016823,0.438369,0.491588
