Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.11,14.3587,-4.37562,-0.0476658,-0.0490696,-0.10476,-0.019488,0.44762,0.490256
12.97,15.4297,6.18186,-0.0283036,-0.0299214,-0.137166,0.0264704,0.431417,0.513235
13.0151,15.2255,22.7416,-0.0235963,-0.0248017,-0.139688,0.00642493,0.430156,0.503212
14.7601,16.3205,2.5691,0.0049115,0.00507743,-0.0606508,0.0386532,0.469675,0.519327
14.7229,16.36,5.01121,0.0207279,0.0214531,-0.0817305,0.0203755,0.459135,0.510188
13.7342,15.3035,-4.35176,0.00241569,0.00249981,-0.123207,-0.0230217,0.438397,0.488489
14.0845,16.449,5.95257,0.0213409,0.0224334,-0.122559,0.0247466,0.43872,0.512373
14.2378,16.4083,12.1096,0.029994,0.0313881,-0.122698,0.0110443,0.438651,0.505522
14.672,16.4867,14.0303,0.0365041,0.0379021,-0.103036,0.00790736,0.448482,0.503954
15.4081,16.4714,18.6268,0.0398665,0.0407453,-0.061303,0.00347782,0.469349,0.501739
14.912,16.5256,28.941,0.0421504,0.0435718,-0.0945865,0.00338522,0.452707,0.501693
14.9673,15.3518,-0.699984,0.0142901,0.0144076,-0.0587191,-0.034541,0.47064,0.482729
14.7913,15.9513,46.074,0.0154763,0.0158611,-0.0712552,0.00158085,0.464372,0.50079
14.6879,15.1732,-1.30502,-0.00347196,-0.00350877,-0.0551457,-0.0239242,0.472427,0.488038
14.0247,15.8775,11.0861,0.00470106,0.00489272,-0.107298,0.0106382,0.446351,0.505319
13.8052,16.1769,10.0951,0.0159176,0.0167438,-0.134033,0.0147368,0.432983,0.507368
14.4111,17.1796,4.39179,0.0455151,0.0481674,-0.129198,0.0380914,0.435401,0.519046
14.3067,16.173,-9.97869,0.0363477,0.0377902,-0.125506,-0.0114318,0.437247,0.494284
14.0041,15.8065,-6.56875,0.0227093,0.0235959,-0.129145,-0.0170629,0.435428,0.491469
14.2308,16.7087,7.81896,0.0378149,0.039808,-0.131835,0.0193336,0.434082,0.509667
13.5361,16.1545,-22.1511,0.0316145,0.0334108,-0.168169,-0.00726395,0.415916,0.496368
14.2281,16.0986,-21.5365,0.0278781,0.0289971,-0.120929,-0.00536592,0.439535,0.497317
14.5535,15.4814,-2.66605,0.0106428,0.0108565,-0.0806084,-0.0219878,0.459696,0.489006
14.2881,16.4278,7.08739,0.0250325,0.0261834,-0.113963,0.0187212,0.443018,0.509361
13.8251,15.7759,-11.2091,0.0163063,0.017002,-0.13322,-0.0109115,0.43339,0.494544
14.5443,16.3439,9.07949,0.026135,0.0271392,-0.0991847,0.0122761,0.450408,0.506138
14.2511,15.94,-16.471,0.020966,0.0217302,-0.111665,-0.00639142,0.444168,0.496804
15.1222,17.6444,3.07585,0.0594925,0.0625691,-0.101173,0.0487383,0.449413,0.524369
15.9482,18.3332,3.0949,0.0960996,0.100587,-0.0919205,0.0438782,0.45404,0.521939
14.8063,17.4438,-44.4531,0.0911731,0.0960006,-0.154077,-0.00338981,0.422961,0.498305
14.9098,16.9858,-8.08575,0.0791106,0.0824355,-0.13529,-0.0148903,0.432355,0.492555
15.6355,17.7811,7.90597,0.093004,0.0969433,-0.107036,0.0154991,0.446482,0.50775
14.6792,17.5203,536.708,0.0914951,0.0967245,-0.161908,0.000302232,0.419046,0.500151
14.4823,17.9624,15.4614,0.10142,0.108485,-0.183512,0.0126898,0.408244,0.506345
15.3488,18.7189,6.77502,0.125698,0.133877,-0.157653,0.0272991,0.421174,0.51365
15.3672,18.3195,60.1502,0.128,0.135279,-0.158901,0.00268639,0.42055,0.501343
14.803,18.4854,34.1623,0.131497,0.140889,-0.19451,0.00586538,0.402745,0.502933
14.8956,18.1692,-31.5005,0.12696,0.135039,-0.184837,-0.0056872,0.407581,0.497156
14.9207,18.7739,15.2839,0.138364,0.148624,-0.194424,0.0136114,0.402788,0.506806
16.3979,19.5273,6.14323,0.165246,0.174746,-0.137765,0.0267858,0.431117,0.513393
16.0612,19.0047,-445.127,0.163923,0.172844,-0.155176,-0.00034783,0.422412,0.499826
