Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.2674,14.3587,-3.82396,-0.0478428,-0.0490696,-0.0940094,-0.019488,0.452995,0.490256
13.1556,15.4297,5.71532,-0.0284257,-0.0299214,-0.124816,0.0264704,0.437592,0.513235
13.2032,15.2255,20.806,-0.0236989,-0.0248017,-0.127252,0.00642493,0.436374,0.503212
14.8918,16.3205,2.35228,0.0049255,0.00507743,-0.0522699,0.0386532,0.473865,0.519327
14.8731,16.36,4.5513,0.0207944,0.0214531,-0.0723596,0.0203755,0.46382,0.510188
13.9134,15.3035,-3.85466,0.0024253,0.00249981,-0.111762,-0.0230217,0.444119,0.488489
14.2675,16.449,5.49195,0.0214255,0.0224334,-0.111161,0.0247466,0.44442,0.512373
14.4219,16.4083,11.0825,0.0301122,0.0313881,-0.111354,0.0110443,0.444323,0.505522
14.8415,16.4867,12.7203,0.0366346,0.0379021,-0.0926762,0.00790736,0.453662,0.503954
15.5426,16.4714,16.2705,0.0399777,0.0407453,-0.0531082,0.00347782,0.473446,0.501739
15.0753,16.5256,26.0125,0.0422943,0.0435718,-0.0846727,0.00338522,0.457664,0.501693
15.0961,15.3518,-0.465434,0.0143295,0.0144076,-0.0506175,-0.034541,0.474691,0.482729
14.9324,15.9513,40.4686,0.0155231,0.0158611,-0.0623939,0.00158085,0.468803,0.50079
14.8125,15.1732,-0.969954,-0.00348141,-0.00350877,-0.0471296,-0.0239242,0.476435,0.488038
14.1928,15.8775,10.0804,0.00471845,0.00489272,-0.0965986,0.0106382,0.451701,0.505319
13.9957,16.1769,9.28453,0.0159839,0.0167438,-0.122087,0.0147368,0.438956,0.507368
14.6029,17.1796,4.08754,0.0456988,0.0481674,-0.117609,0.0380914,0.441196,0.519046
14.4934,16.173,-8.98026,0.0364921,0.0377902,-0.114092,-0.0114318,0.442954,0.494284
14.1912,15.8065,-5.88697,0.0228013,0.0235959,-0.117512,-0.0170629,0.441244,0.491469
14.4236,16.7087,7.2106,0.03797,0.039808,-0.120073,0.0193336,0.439963,0.509667
13.7547,16.1545,-20.3023,0.0317644,0.0334108,-0.154739,-0.00726395,0.422631,0.496368
14.4098,16.0986,-19.4447,0.0279868,0.0289971,-0.109705,-0.00536592,0.445148,0.497317
14.7007,15.4814,-2.24316,0.0106767,0.0108565,-0.07131,-0.0219878,0.464345,0.489006
14.4646,16.4278,6.50289,0.0251274,0.0261834,-0.103021,0.0187212,0.44849,0.509361
14.0145,15.7759,-10.1204,0.0163738,0.017002,-0.121341,-0.0109115,0.43933,0.494544
14.7089,16.3439,8.24909,0.0262269,0.0271392,-0.0889906,0.0122761,0.455505,0.506138
14.4249,15.94,-14.7762,0.0210447,0.0217302,-0.100832,-0.00639142,0.449584,0.496804
15.2944,17.6444,2.86582,0.0597026,0.0625691,-0.0909367,0.0487383,0.454532,0.524369
16.1179,18.3332,2.87471,0.0964189,0.100587,-0.0822588,0.0438782,0.458871,0.521939
15.0246,17.4438,-40.773,0.0915727,0.0960006,-0.141603,-0.00338981,0.429199,0.498305
15.1109,16.9858,-7.30255,0.0794327,0.0824355,-0.123627,-0.0148903,0.438186,0.492555
15.8172,17.7811,7.23669,0.0933375,0.0969433,-0.0966631,0.0154991,0.451668,0.50775
14.9038,17.5203,494.272,0.0919086,0.0967245,-0.149083,0.000302232,0.425459,0.500151
14.7254,17.9624,14.3815,0.101913,0.108485,-0.169809,0.0126898,0.415096,0.506345
15.5767,18.7189,6.31702,0.126251,0.133877,-0.14515,0.0272991,0.427425,0.51365
15.5955,18.3195,55.4992,0.128562,0.135279,-0.146406,0.00268639,0.426797,0.501343
15.0598,18.4854,31.7798,0.132152,0.140889,-0.180535,0.00586538,0.409732,0.502933
15.1442,18.1692,-29.1075,0.127574,0.135039,-0.171227,-0.0056872,0.414386,0.497156
15.1784,18.7739,14.2616,0.13905,0.148624,-0.180509,0.0136114,0.409745,0.506806
16.6162,19.5273,5.71464,0.165909,0.174746,-0.126285,0.0267858,0.436857,0.513393
16.2931,19.0047,-410.06,0.164625,0.172844,-0.142979,-0.00034783,0.42851,0.499826
16.4128,16.7516,-0.309643,0.110506,0.111224,-0.080292,-0.0613083,0.459854,0.469346
16.4919,18.4784,6.22617,0.125541,0.130263,-0.0918233,0.0175699,0.454088,0.508785
17.7192,20.5455,2.29794,0.183162,0.192348,-0.0826461,0.0636748,0.458677,0.531837
16.4849,18.7508,-8.08539,0.166118,0.173018,-0.133792,-0.0147261,0.433104,0.492637
16.1997,18.3962,-6.97794,0.150532,0.156698,-0.134213,-0.016823,0.432894,0.491588
15.9965,16.2397,-0.204122,0.0899327,0.0903629,-0.0823296,-0.0683731,0.458835,0.465813
16.5479,18.2995,3.98813,0.111488,0.115224,-0.0734788,0.0245902,0.463261,0.512295
15.2946,18.2567,14.8628,0.117978,0.124776,-0.153004,0.011037,0.423498,0.505518
14.3885,16.8506,-4.15189,0.087647,0.0920263,-0.17514,-0.0339952,0.41243,0.483002
15.462,18.3548,6.26953,0.110719,0.116969,-0.135885,0.0257869,0.432058,0.512893
15.4124,17.8352,-83.3811,0.109253,0.114429,-0.137253,-0.00162658,0.431374,0.499187
14.9299,17.5954,-19.9024,0.101957,0.10735,-0.157896,-0.00755396,0.421052,0.496223
