Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
12.8866,14.3587,-5.15821,-0.0474147,-0.0490696,-0.120011,-0.019488,0.439994,0.490256
12.7409,15.4297,6.75761,-0.028153,-0.0299214,-0.152406,0.0264704,0.423797,0.513235
12.7824,15.2255,25.1357,-0.0234694,-0.0248017,-0.15507,0.00642493,0.422465,0.503212
14.5291,16.3205,2.94945,0.00488693,0.00507743,-0.0753523,0.0386532,0.462324,0.519327
14.4798,16.36,5.75539,0.0206202,0.0214531,-0.0968935,0.0203755,0.451553,0.510188
13.4876,15.3035,-5.0356,0.00240247,0.00249981,-0.13895,-0.0230217,0.430525,0.488489
13.832,16.449,6.58827,0.0212242,0.0224334,-0.138291,0.0247466,0.430855,0.512373
13.9815,16.4083,13.5395,0.0298293,0.0313881,-0.13849,0.0110443,0.430755,0.505522
14.4176,16.4867,15.997,0.0363081,0.0379021,-0.118586,0.00790736,0.440707,0.503954
15.1633,16.4714,22.9148,0.0396642,0.0407453,-0.0762159,0.00347782,0.461892,0.501739
14.6575,16.5256,33.5059,0.0419263,0.0435718,-0.11004,0.00338522,0.44498,0.501693
14.7315,15.3518,-1.12939,0.0142181,0.0144076,-0.0735512,-0.034541,0.463224,0.482729
14.5529,15.9513,55.5431,0.0153972,0.0158611,-0.0862245,0.00158085,0.456888,0.50079
14.4598,15.1732,-1.91821,-0.00345467,-0.00350877,-0.0698159,-0.0239242,0.465092,0.488038
13.7814,15.8775,12.5419,0.00467589,0.00489272,-0.122785,0.0106382,0.438608,0.505319
13.5526,16.1769,11.1706,0.0158295,0.0167438,-0.149882,0.0147368,0.425059,0.507368
14.1474,17.1796,4.81005,0.0452625,0.0481674,-0.14513,0.0380914,0.427435,0.519046
14.0467,16.173,-11.369,0.0361467,0.0377902,-0.1414,-0.0114318,0.4293,0.494284
13.7482,15.8065,-7.50135,0.0225834,0.0235959,-0.145058,-0.0170629,0.427471,0.491469
13.9698,16.7087,8.64245,0.037605,0.039808,-0.147756,0.0193336,0.426122,0.509667
13.2748,16.1545,-24.3623,0.0314351,0.0334108,-0.184231,-0.00726395,0.407885,0.496368
