Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
12.5058,14.3587,-6.49271,-0.0469865,-0.0490696,-0.146018,-0.019488,0.426991,0.490256
12.3808,15.4297,7.66242,-0.0279162,-0.0299214,-0.176357,0.0264704,0.411822,0.513235
12.4162,15.2255,28.9027,-0.0232698,-0.0248017,-0.179273,0.00642493,0.410363,0.503212
14.0956,16.3205,3.66316,0.00484083,0.00507743,-0.10294,0.0386532,0.44853,0.519327
14.039,16.36,7.10474,0.0204249,0.0214531,-0.124387,0.0203755,0.437806,0.510188
13.0746,15.3035,-6.18094,0.00238032,0.00249981,-0.165317,-0.0230217,0.417341,0.488489
13.4083,16.449,7.65482,0.0210285,0.0224334,-0.164684,0.0247466,0.417658,0.512373
13.5497,16.4083,15.9489,0.0295519,0.0313881,-0.165101,0.0110443,0.41745,0.505522
13.9722,16.4867,19.4404,0.035965,0.0379021,-0.145815,0.00790736,0.427093,0.503954
14.6983,16.4714,31.0606,0.0392799,0.0407453,-0.104545,0.00347782,0.447727,0.501739
14.204,16.5256,41.6397,0.0415268,0.0435718,-0.137574,0.00338522,0.431213,0.501693
14.2823,15.3518,-1.9472,0.0140808,0.0144076,-0.101799,-0.034541,0.4491,0.482729
14.1126,15.9513,73.0323,0.0152511,0.0158611,-0.113872,0.00158085,0.443064,0.50079
14.0251,15.1732,-3.08697,-0.0034217,-0.00350877,-0.0977774,-0.0239242,0.451111,0.488038
13.3627,15.8775,15.0473,0.00463258,0.00489272,-0.149438,0.0106382,0.425281,0.505319
13.138,16.1769,12.9352,0.0156851,0.0167438,-0.175887,0.0147368,0.412057,0.507368
13.7063,17.1796,5.50979,0.0448399,0.0481674,-0.171784,0.0380914,0.414108,0.519046
13.6086,16.173,-13.7113,0.0358082,0.0377902,-0.168177,-0.0114318,0.415912,0.494284
13.3213,15.8065,-9.0575,0.0223734,0.0235959,-0.17161,-0.0170629,0.414195,0.491469
13.5368,16.7087,10.0087,0.0372568,0.039808,-0.17417,0.0193336,0.412915,0.509667
12.8732,16.1545,-27.7594,0.0311597,0.0334108,-0.208907,-0.00726395,0.395547,0.496368
13.5378,16.0986,-29.4852,0.0274651,0.0289971,-0.163581,-0.00536592,0.418209,0.497317
13.8764,15.4814,-4.61152,0.0104868,0.0108565,-0.123385,-0.0219878,0.438307,0.489006
13.6038,16.4278,9.35421,0.0246644,0.0261834,-0.156401,0.0187212,0.4218,0.509361
13.1537,15.7759,-15.0669,0.0160668,0.017002,-0.175314,-0.0109115,0.412343,0.494544
13.8541,16.3439,12.5615,0.0257499,0.0271392,-0.14193,0.0122761,0.429035,0.506138
13.5697,15.94,-23.1165,0.0206577,0.0217302,-0.154138,-0.00639142,0.422931,0.496804
14.3996,17.6444,3.95704,0.0586111,0.0625691,-0.144121,0.0487383,0.427939,0.524369
15.1847,18.3332,4.08569,0.094663,0.100587,-0.135395,0.0438782,0.432303,0.521939
14.0509,17.4438,-57.1848,0.0897904,0.0960006,-0.197236,-0.00338981,0.401382,0.498305
14.1624,16.9858,-10.9965,0.0779137,0.0824355,-0.178632,-0.0148903,0.410684,0.492555
14.8742,17.7811,10.7113,0.0916062,0.0969433,-0.150516,0.0154991,0.424742,0.50775
13.9264,17.5203,678.911,0.0901096,0.0967245,-0.204886,0.000302232,0.397557,0.500151
13.7303,17.9624,18.8024,0.0998932,0.108485,-0.225909,0.0126898,0.387046,0.506345
14.5564,18.7189,8.36811,0.123775,0.133877,-0.201143,0.0272991,0.399429,0.51365
14.5693,18.3195,76.4078,0.126032,0.135279,-0.202575,0.00268639,0.398713,0.501343
14.0174,18.4854,41.4504,0.129493,0.140889,-0.237257,0.00586538,0.381372,0.502933
14.1099,18.1692,-39.0603,0.125021,0.135039,-0.227831,-0.0056872,0.386085,0.497156
14.1247,18.7739,18.4412,0.136245,0.148624,-0.2374,0.0136114,0.3813,0.506806
15.5597,19.5273,7.78865,0.162702,0.174746,-0.181839,0.0267858,0.40908,0.513393
15.2239,19.0047,-571.752,0.161385,0.172844,-0.19922,-0.00034783,0.40039,0.499826
15.4604,16.7516,-1.18016,0.108486,0.111224,-0.133662,-0.0613083,0.433169,0.469346
15.5139,18.4784,9.29126,0.123216,0.130263,-0.145677,0.0175699,0.427162,0.508785
16.6827,20.5455,3.14073,0.179792,0.192348,-0.136311,0.0636748,0.431845,0.531837
15.4196,18.7508,-11.8866,0.162873,0.173018,-0.189769,-0.0147261,0.405115,0.492637
15.1533,18.3962,-10.3023,0.147594,0.156698,-0.190139,-0.016823,0.404931,0.491588
15.0636,16.2397,-0.986839,0.0882831,0.0903629,-0.135846,-0.0683731,0.432077,0.465813
15.6043,18.2995,6.13684,0.109476,0.115224,-0.126316,0.0245902,0.436842,0.512295
14.2799,18.2567,19.9539,0.11565,0.124776,-0.209194,0.011037,0.395403,0.505518
13.4089,16.8506,-5.80382,0.0859046,0.0920263,-0.231297,-0.0339952,0.384351,0.483002
