Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.3212,14.3587,-3.63564,-0.0479032,-0.0490696,-0.0903393,-0.019488,0.45483,0.490256
13.2335,15.4297,5.51944,-0.028477,-0.0299214,-0.119632,0.0264704,0.440184,0.513235
13.2825,15.2255,19.9902,-0.0237421,-0.0248017,-0.122011,0.00642493,0.438995,0.503212
14.9179,16.3205,2.30928,0.00492828,0.00507743,-0.0506078,0.0386532,0.474696,0.519327
14.9125,16.36,4.43068,0.0208119,0.0214531,-0.0699018,0.0203755,0.465049,0.510188
13.9798,15.3035,-3.67059,0.00242885,0.00249981,-0.107525,-0.0230217,0.446238,0.488489
14.3349,16.449,5.32233,0.0214566,0.0224334,-0.106963,0.0247466,0.446519,0.512373
14.4891,16.4083,10.7078,0.0301553,0.0313881,-0.107216,0.0110443,0.446392,0.505522
14.8951,16.4867,12.3055,0.036676,0.0379021,-0.0893967,0.00790736,0.455302,0.503954
15.5681,16.4714,15.8227,0.0399988,0.0407453,-0.0515506,0.00347782,0.474225,0.501739
15.123,16.5256,25.1554,0.0423364,0.0435718,-0.0817714,0.00338522,0.459114,0.501693
15.1196,15.3518,-0.422707,0.0143367,0.0144076,-0.0491417,-0.034541,0.475429,0.482729
14.965,15.9513,39.1744,0.0155339,0.0158611,-0.060348,0.00158085,0.469826,0.50079
14.8341,15.1732,-0.911914,-0.00348305,-0.00350877,-0.045741,-0.0239242,0.477129,0.488038
14.2492,15.8775,9.74282,0.00472428,0.00489272,-0.0930079,0.0106382,0.453496,0.505319
14.0704,16.1769,8.96629,0.0160099,0.0167438,-0.117398,0.0147368,0.441301,0.507368
14.6748,17.1796,3.97347,0.0457677,0.0481674,-0.113264,0.0380914,0.443368,0.519046
14.562,16.173,-8.61382,0.036545,0.0377902,-0.109903,-0.0114318,0.445048,0.494284
