Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.0167,14.3587,-4.70237,-0.0475609,-0.0490696,-0.111128,-0.019488,0.444436,0.490256
12.872,15.4297,6.42797,-0.0282392,-0.0299214,-0.143681,0.0264704,0.42816,0.513235
12.9153,15.2255,23.7674,-0.0235419,-0.0248017,-0.146279,0.00642493,0.42686,0.503212
14.6675,16.3205,2.72159,0.00490165,0.00507743,-0.0665448,0.0386532,0.466728,0.519327
14.6234,16.36,5.31586,0.0206838,0.0214531,-0.0879377,0.0203755,0.456031,0.510188
13.6297,15.3035,-4.64161,0.00241008,0.00249981,-0.129879,-0.0230217,0.43506,0.488489
13.9775,16.449,6.22184,0.0212915,0.0224334,-0.129223,0.0247466,0.435389,0.512373
14.1293,16.4083,12.7152,0.0299242,0.0313881,-0.129387,0.0110443,0.435307,0.505522
14.5659,16.4867,14.8503,0.0364224,0.0379021,-0.109519,0.00790736,0.44524,0.503954
15.3099,16.4714,20.3466,0.0397854,0.0407453,-0.0672841,0.00347782,0.466358,0.501739
14.8066,16.5256,30.8309,0.0420576,0.0435718,-0.100984,0.00338522,0.449508,0.501693
14.873,15.3518,-0.871746,0.0142613,0.0144076,-0.064652,-0.034541,0.467674,0.482729
14.6946,15.9513,49.9124,0.0154442,0.0158611,-0.0773231,0.00158085,0.461338,0.50079
14.597,15.1732,-1.54938,-0.00346507,-0.00350877,-0.0609918,-0.0239242,0.469504,0.488038
13.9229,15.8775,11.6953,0.00469053,0.00489272,-0.113779,0.0106382,0.443111,0.505319
13.6973,16.1769,10.5546,0.0158799,0.0167438,-0.140804,0.0147368,0.429598,0.507368
14.2989,17.1796,4.56979,0.0454076,0.0481674,-0.135978,0.0380914,0.432011,0.519046
14.1964,16.173,-10.5688,0.0362624,0.0377902,-0.132252,-0.0114318,0.433874,0.494284
13.8952,15.8065,-6.96576,0.0226557,0.0235959,-0.135919,-0.0170629,0.432041,0.491469
14.1195,16.7087,8.17018,0.0377254,0.039808,-0.138625,0.0193336,0.430687,0.509667
13.4219,16.1545,-23.1176,0.0315361,0.0334108,-0.175189,-0.00726395,0.412405,0.496368
14.1198,16.0986,-22.7837,0.0278133,0.0289971,-0.127622,-0.00536592,0.436189,0.497317
14.4553,15.4814,-2.94825,0.0106202,0.0108565,-0.0868133,-0.0219878,0.456593,0.489006
14.1819,16.4278,7.43924,0.0249754,0.0261834,-0.12055,0.0187212,0.439725,0.509361
13.7168,15.7759,-11.8311,0.0162677,0.017002,-0.140007,-0.0109115,0.429997,0.494544
14.4404,16.3439,9.60371,0.026077,0.0271392,-0.10562,0.0122761,0.44719,0.506138
14.1458,15.94,-17.4979,0.0209184,0.0217302,-0.118228,-0.00639142,0.440886,0.496804
15.0133,17.6444,3.20874,0.0593596,0.0625691,-0.10765,0.0487383,0.446175,0.524369
15.8357,18.3332,3.24088,0.095888,0.100587,-0.0983257,0.0438782,0.450837,0.521939
14.682,17.4438,-46.5478,0.0909456,0.0960006,-0.161178,-0.00338981,0.419411,0.498305
14.7906,16.9858,-8.54982,0.0789198,0.0824355,-0.1422,-0.0148903,0.4289,0.492555
15.5201,17.7811,8.3313,0.0927921,0.0969433,-0.113629,0.0154991,0.443186,0.50775
14.5536,17.5203,560.431,0.091264,0.0967245,-0.169078,0.000302232,0.415461,0.500151
14.3523,17.9624,16.0389,0.101156,0.108485,-0.19084,0.0126898,0.40458,0.506345
15.2184,18.7189,7.03723,0.125381,0.133877,-0.164811,0.0272991,0.417595,0.51365
15.236,18.3195,62.8242,0.127676,0.135279,-0.166084,0.00268639,0.416958,0.501343
14.666,18.4854,35.4333,0.131148,0.140889,-0.201964,0.00586538,0.399018,0.502933
14.7606,18.1692,-32.7996,0.126627,0.135039,-0.192225,-0.0056872,0.403888,0.497156
14.7823,18.7739,15.8328,0.137996,0.148624,-0.201895,0.0136114,0.399053,0.506806
16.2653,19.5273,6.40359,0.164844,0.174746,-0.144739,0.0267858,0.42763,0.513393
15.9251,19.0047,-465.711,0.16351,0.172844,-0.162336,-0.00034783,0.418832,0.499826
16.1308,16.7516,-0.567459,0.109908,0.111224,-0.0960982,-0.0613083,0.451951,0.469346
16.1914,18.4784,7.16795,0.124826,0.130263,-0.10837,0.0175699,0.445815,0.508785
17.4165,20.5455,2.54413,0.182178,0.192348,-0.0983219,0.0636748,0.450839,0.531837
16.1268,18.7508,-9.36327,0.165027,0.173018,-0.152611,-0.0147261,0.423695,0.492637
15.8461,18.3962,-8.10144,0.149539,0.156698,-0.153113,-0.016823,0.423443,0.491588
15.7185,16.2397,-0.437362,0.0894412,0.0903629,-0.0982769,-0.0683731,0.450862,0.465813
16.2724,18.2995,4.61543,0.110901,0.115224,-0.0889041,0.0245902,0.455548,0.512295
14.9317,18.2567,16.6836,0.117145,0.124776,-0.1731,0.011037,0.41345,0.505518
