Predicted Price (Real),Actual Price (Real),Error (Real),Predicted Price (Normalized),Actual Price (Normalized),Predicted Percent Change (Real),Actual Percent Change (Real),Predicted Percent Change (Normalized),Actual Percent Change (Normalized)
13.0987,14.3587,-4.41506,-0.0476531,-0.0490696,-0.105529,-0.019488,0.447236,0.490256
12.9581,15.4297,6.21161,-0.0282958,-0.0299214,-0.137954,0.0264704,0.431023,0.513235
13.0031,15.2255,22.8645,-0.0235898,-0.0248017,-0.140478,0.00642493,0.429761,0.503212
14.7486,16.3205,2.58805,0.00491027,0.00507743,-0.0613831,0.0386532,0.469308,0.519327
14.7109,16.36,5.04797,0.0207226,0.0214531,-0.0824794,0.0203755,0.45876,0.510188
13.722,15.3035,-4.38566,0.00241503,0.00249981,-0.123987,-0.0230217,0.438007,0.488489
14.072,16.449,5.98408,0.0213351,0.0224334,-0.123339,0.0247466,0.438331,0.512373
14.2252,16.4083,12.1802,0.0299858,0.0313881,-0.123477,0.0110443,0.438261,0.505522
14.6595,16.4867,14.127,0.0364945,0.0379021,-0.1038,0.00790736,0.4481,0.503954
15.3961,16.4714,18.8371,0.0398566,0.0407453,-0.0620342,0.00347782,0.468983,0.501739
14.8995,16.5256,29.1649,0.0421394,0.0435718,-0.0953445,0.00338522,0.452328,0.501693
14.9557,15.3518,-0.721103,0.0142866,0.0144076,-0.0594486,-0.034541,0.470276,0.482729
14.7795,15.9513,46.5424,0.0154723,0.0158611,-0.0719958,0.00158085,0.464002,0.50079
14.6766,15.1732,-1.33541,-0.00347111,-0.00350877,-0.0558728,-0.0239242,0.472064,0.488038
14.0126,15.8775,11.1584,0.00469981,0.00489272,-0.108068,0.0106382,0.445966,0.505319
13.7927,16.1769,10.1485,0.0159132,0.0167438,-0.13482,0.0147368,0.43259,0.507368
14.3981,17.1796,4.41234,0.0455027,0.0481674,-0.129981,0.0380914,0.43501,0.519046
14.2939,16.173,-10.047,0.0363379,0.0377902,-0.126287,-0.0114318,0.436857,0.494284
13.9915,15.8065,-6.61467,0.0227031,0.0235959,-0.129928,-0.0170629,0.435036,0.491469
14.2179,16.7087,7.85957,0.0378046,0.039808,-0.13262,0.0193336,0.43369,0.509667
13.523,16.1545,-22.2619,0.0316055,0.0334108,-0.168973,-0.00726395,0.415513,0.496368
14.2155,16.0986,-21.6815,0.0278705,0.0289971,-0.121707,-0.00536592,0.439146,0.497317
14.5417,15.4814,-2.70007,0.0106401,0.0108565,-0.0813564,-0.0219878,0.459322,0.489006
14.2757,16.4278,7.12869,0.0250258,0.0261834,-0.114736,0.0187212,0.442632,0.509361
13.8125,15.7759,-11.2812,0.0163018,0.017002,-0.134006,-0.0109115,0.432997,0.494544
14.532,16.3439,9.14157,0.0261282,0.0271392,-0.0999468,0.0122761,0.450027,0.506138
14.2387,15.94,-16.5918,0.0209604,0.0217302,-0.112436,-0.00639142,0.443782,0.496804
15.1094,17.6444,3.0915,0.0594769,0.0625691,-0.101936,0.0487383,0.449032,0.524369
15.935,18.3332,3.11209,0.0960747,0.100587,-0.0926746,0.0438782,0.453663,0.521939
14.7923,17.4438,-44.6879,0.0911476,0.0960006,-0.154873,-0.00338981,0.422563,0.498305
14.8962,16.9858,-8.13846,0.079089,0.0824355,-0.136074,-0.0148903,0.431963,0.492555
15.6221,17.7811,7.95535,0.0929794,0.0969433,-0.107802,0.0154991,0.446099,0.50775
14.6652,17.5203,539.355,0.0914693,0.0967245,-0.162708,0.000302232,0.418646,0.500151
14.4679,17.9624,15.5252,0.101391,0.108485,-0.184322,0.0126898,0.407839,0.506345
15.3343,18.7189,6.80419,0.125663,0.133877,-0.158449,0.0272991,0.420775,0.51365
15.3527,18.3195,60.4466,0.127964,0.135279,-0.159697,0.00268639,0.420152,0.501343
14.788,18.4854,34.3009,0.131459,0.140889,-0.195323,0.00586538,0.402339,0.502933
14.8808,18.1692,-31.6429,0.126923,0.135039,-0.185647,-0.0056872,0.407177,0.497156
14.9057,18.7739,15.3436,0.138324,0.148624,-0.195236,0.0136114,0.402382,0.506806
